x,y,theta,value,d1,d2,d3,d4,d5,d6,d7,d8
3.7868497718,3.4381690008,1.4044670416,1857.370857325,0.8818852901,0.957259059,1.2717648745,1.5745731592,1.4690163136,1.6149096489,2.1345462799,4.1218357086
0.2198668559,0.8116631854,2.9230788383,1113.284033867,2.3474850655,4.3894119263,5.6487016678,3.1413805485,5.1718015671,5.5417022705,0.6703306437,0.515622437
4.761411292,-4.142325648,2.8737402645,-452.0697523917,1.1324036121,0.3775876164,11.9849233627,10.8879737854,9.7643451691,1.9840270281,0.9608469605,0.2663212419
1.3963337619,3.1330303983,-1.9923367522,1569.7230177253,1.075090766,4.6852092743,7.4960474968,6.1355414391,8.1164627075,1.8378546238,3.8850069046,3.9986019135
2.0415654155,-0.8498512169,-2.9579847526,877.0229568918,4.5837693214,8.0232334137,1.8464751244,6.9911022186,4.1595301628,5.6356201172,4.2741413116,3.9186556339
4.2461591556,1.3871383201,1.8044459459,1548.3573178124,0.4577591717,0.6108884215,1.1899571419,3.5240728855,3.8717887402,5.1638407707,9.8172683716,1.8369827271
0.8400966545,-2.7629941179,1.3283986129,840.9304132785,3.8282263279,4.068649292,3.1188523769,8.4803361893,7.682492733,2.5785472393,5.9601163864,6.400803566
-1.9771839129,3.0615422624,-0.9153470482,1090.0165594467,1.0150376558,8.277586937,7.8550629616,3.6929671764,8.839509964,7.0165729523,1.6330323219,4.1689486504
2.4887565517,-1.4208461402,-0.1686600442,833.1342040744,3.3555622101,3.6738679409,3.0069823265,2.3319509029,2.1840262413,1.4022946358,0.9631835222,6.0681152344
2.2364069016,-3.7861180838,-1.9747221677,721.5881965998,7.3352565765,5.434753418,1.8250015974,1.1977354288,1.0163328648,1.0010818243,1.1825695038,1.7526438236
-1.6854748083,-4.246187367,0.0257365832,602.1709976922,0.5402294993,0.6392719746,0.9839860201,3.07797575,6.5094327927,5.9218130112,6.3380246162,7.8046431541
-3.5667463274,4.7541293863,-1.4020101553,-332.5520295082,1.4692460299,1.8964211941,3.3707356453,9.4870700836,2.5265889168,11.9770288467,3.5256125927,8.2368354797
1.5917758617,-0.0207359601,-2.0365884788,1003.4487378362,1.2948993444,1.2544608116,3.9296884537,6.0414953232,4.9384651184,4.7918968201,5.4601540565,3.8909227848
-1.2836941585,-3.2897251564,-2.1957187984,724.5414738023,4.035118103,3.6616928577,3.9013404846,2.1823451519,1.6379294395,1.485065341,1.5869822502,2.0295991898
0.1189445159,0.665266459,-2.9658765093,1016.5823007975,4.5488243103,5.8676772118,3.0268800259,5.0661702156,5.4385828972,0.4605006874,0.3444463015,0.3170522749
-1.2355344296,4.0895559172,1.1611343214,1154.794489878,1.1126611233,4.6029968262,1.5071259737,0.9990915656,0.8353004456,0.8353286982,0.970926404,1.4276635647
-1.3288091038,3.1180207483,-1.7576320423,1101.1166172088,3.6156163216,1.9791599512,1.8848378658,8.5225248337,7.8963551521,3.0142884254,8.4001817703,6.4614195824
1.133038528,3.074526901,1.5551059663,1461.4876142523,3.5862150192,3.3847866058,2.2368195057,1.8775590658,1.8630325794,2.1781852245,0.9523755908,0.800963521
-0.5673808147,1.6870490028,1.9825979653,1123.1145133929,5.6531596184,3.8340818882,1.4860156775,3.2935421467,3.92289114,5.2074637413,2.1177053452,4.4876022339
-4.7796329986,-4.303058059,2.6519775678,-551.3653677507,6.2228283882,2.0634651184,0.4359042048,0.2589369714,0.2191013545,0.200000003,0.232635051,0.3197271228
-1.0710015983,0.5351526368,2.0904650096,1018.4682091188,6.6659183502,2.9328842163,4.3763079643,4.6084270477,5.79692173,2.5047726631,3.8867115974,4.0833835602
4.4687283215,1.5266970445,0.975077556,774.3520821468,0.2203545719,0.2038731128,0.2243110836,0.2892042696,0.5163516998,3.3836147785,3.6459078789,4.7436313629
-4.6931646506,-3.1586370866,-2.8597393329,-304.553010751,0.5505594015,0.3292849064,0.268838197,0.2588695884,0.2888827324,0.3971559107,0.8365266323,1.6273355484
-1.5777628438,2.2147204556,-2.831753065,1212.5599093373,3.0765223503,4.3096542358,3.5082962513,1.0830227137,3.8546969891,5.4059200287,7.2745637894,7.031314373
0.2454119579,-2.9790679496,3.0331449349,698.4435257074,2.6418528557,8.88215065,6.7855892181,2.1686036587,5.2077031136,3.8982377052,2.346637249,1.8850812912
0.8198765745,0.7208776232,0.1263878104,1111.6293993766,5.7933077812,5.8722038269,2.6236047745,0.8939201236,0.9362937212,5.0926241875,4.6754918098,4.1912741661
-1.5241549325,-3.8183203521,2.9822727463,620.9108366843,8.7263736725,1.3686076403,4.6825866699,3.6499512196,3.4227061272,2.3018627167,1.304476738,1.0184401274
3.4331430936,-4.1264228479,-0.1099587732,638.4123181351,0.6488441229,0.7327153683,1.0055738688,1.2933844328,1.2407671213,1.3825242519,1.9085986614,4.0640449524
-1.160874786,1.0320023441,0.2196260078,1163.6518402446,6.3483223915,1.125805378,4.6250224113,2.8737945557,6.3649969101,5.3565359116,2.2706215382,3.8772823811
4.4060252226,-3.0829088497,0.2181007096,375.588540829,0.6454962492,0.3579444885,0.2735824287,0.2640229464,0.2817629576,0.3729987741,0.7038636804,7.9859566689
2.7178084998,3.9551064766,-2.9765614944,1971.0119017724,1.0161008835,1.3003089428,2.2969806194,7.6690006256,5.740752697,10.4951810837,9.5853939056,8.7305803299
-2.019860318,3.3005446416,-0.3335133573,1116.5915587943,8.1546554565,8.3439807892,3.6931231022,4.3293948174,6.7553186417,1.7272726297,2.6642024517,1.8573660851
0.8971802483,-1.7929100608,-1.7952531617,924.3913796011,5.8472948074,6.256819725,4.3518505096,3.2727005482,2.9868736267,3.1856889725,4.0951743126,4.1243805885
-1.2544714947,2.956460111,2.6659740847,1220.5292232951,2.0244853497,1.9672691822,2.2254805565,3.1235127449,3.8422718048,3.7154746056,1.5915434361,5.9270129204
-1.9317779613,0.6864744972,-2.9197730916,1086.9856722872,1.7890543938,1.3983944654,3.2354161739,3.0223827362,3.2959225178,4.3678936958,5.8576378822,2.5625844002
3.1576008123,1.6445999112,0.325641824,1428.2374625033,3.036039114,1.9094429016,1.5643105507,1.5247724056,1.727355361,2.4692881107,3.3823642731,3.291121006
-2.8912546208,-0.3696367185,3.1401852445,884.6026072966,2.0542578697,3.7252964973,2.4785387516,2.0960805416,2.094836235,2.4735972881,3.6945607662,4.4905648232
1.5050177254,1.8894490007,2.5984628727,1243.4689730134,3.2119801044,3.0173096657,3.3324234486,1.8679488897,6.8668227196,4.1682195663,7.1229877472,2.082318306
3.1709680609,4.1724108329,-1.7821975472,2000,8.1201705933,6.2657628059,11.2954549789,3.0779490471,8.9464759827,4.0594816208,2.1467993259,1.6270929575
-2.9391149331,3.8784462234,-0.932463548,1022.9031873909,2.9790606499,5.9441623688,1.5337210894,9.5669202805,10.2667741776,8.0743169785,7.6094722748,2.399572134
-1.3369364734,3.5846058678,-3.045285511,1075.0610925,1.3762334585,1.7054690123,2.7844479084,3.6290073395,3.7771112919,1.9573560953,7.6243805885,5.4782624245
-4.2375466662,3.7906870126,0.2440922609,999.5370239247,2.0947539806,2.1419641972,9.4737758636,8.9124183655,2.6237771511,1.5062134266,1.1832110882,1.1167571545
0.1019915562,-0.6886132921,-1.6832555731,766.7642209275,5.0750627518,2.5793921947,5.3631587029,4.3001203537,4.102478981,4.5938148499,5.9710731506,4.7830934525
0.5813354757,-3.0888342441,-2.6281617961,746.2689322194,8.4939365387,6.2029771805,5.5509195328,5.4386491776,2.5928995609,1.8947268724,1.6945682764,1.7710599899
3.7972625079,-2.2947297305,2.4978482003,758.804859347,1.9995734692,7.2106690407,1.5317369699,9.6520824432,4.4855322838,5.6249375343,7.5054836273,3.7214946747
4.5754340439,-0.8798037871,3.0803388433,-90.2791295605,5.8452763557,6.7047553062,0.7720763087,0.6369891763,9.4989919662,7.7104377747,4.8764185905,4.0221896172
-3.6141593787,1.3231737002,-1.7311809689,826.5619150684,1.3282632828,1.4598758221,1.951300621,3.8080537319,6.1080265045,3.5073993206,8.9458799362,3.4816617966
2.3655777147,3.0738361743,-0.8081043448,1645.2115841748,3.4926989079,1.7669789791,7.9685897827,4.3009963036,2.8150553703,2.3623638153,2.3378303051,2.7218501568
-0.5625799667,-0.584598909,-0.4558849956,797.4244719036,4.340692997,4.2248873711,4.8486595154,6.5799527168,5.4169325829,5.2663497925,0.4668054879,0.354070276
-1.0614922207,0.837785254,2.4978641572,1029.8259511836,2.5740866661,4.0732326508,4.3124380112,5.4593520164,1.873703599,3.8936173916,4.1160774231,5.213101387
-0.5274211304,-1.1625909068,-1.7545505544,841.8420479814,4.4183402061,1.8098350763,1.8520041704,3.9017767906,3.6141657829,3.9326992035,5.1655740738,5.5910148621
-0.7475045901,2.4879145766,-0.803881089,1197.0821406716,7.3488554955,4.9941644669,2.2743933201,8.6213150024,3.0012385845,5.5354671478,5.4974164963,1.2187629938
-2.8893578008,-3.3627958746,-0.4867744538,622.9074793965,1.4816823006,1.4209015369,1.6032419205,2.2372131348,4.9084668159,7.5941209793,8.5768222809,1.0199204683
2.5376739111,4.536381314,-1.2658401159,852.1413688851,2.4891848564,11.924405098,9.7022504807,9.3693580627,4.434879303,2.7307186127,2.212785244,2.1379518509
-0.0155996431,-0.6715352919,-1.8460150952,681.0331419816,4.9486117363,5.1757454872,2.3660349846,4.6146464348,4.118680954,4.3102412224,5.3946790695,5.252907753
0.6874852539,-1.275274517,1.0090338065,954.0263831149,4.2621936798,3.98762393,2.6994180679,5.7780284882,6.6215968132,6.1844601631,1.016759634,1.3510884047
-1.0793908689,1.969147249,-2.7051983594,1253.2318112968,3.6381793022,4.5288953781,1.590649724,3.9851236343,4.7959895134,7.4430904388,6.8173885345,6.9421744347
-0.0038479043,-2.0850021498,-0.5777355891,778.2478665771,2.9052860737,2.6880867481,2.9196522236,3.8437006474,5.0332818031,4.6679325104,3.4313352108,6.6691970825
2.3000810078,-2.4386588959,-0.4174916191,783.4385539886,2.3988530636,2.3677110672,2.7610092163,2.893584013,2.4290759563,2.3922359943,2.7953240871,1.9419637918
0.9197621166,-3.0296142907,-2.1518487578,791.9754323699,2.9518876076,5.8661870956,4.4861226082,2.4521589279,1.8865488768,1.7506546974,1.8926920891,2.4896326065
2.8338996766,4.1701375071,2.6817392811,1994.7876569173,0.7603769898,0.7476690412,0.8561538458,1.198947072,2.8141546249,2.510545969,8.9700927734,4.8236365318
-3.1421904447,3.0171886743,0.0522329995,1086.5804256987,0.6927996278,9.7045726776,7.3308291435,7.8973360062,2.8884856701,3.1666150093,2.194899559,1.9014197588
-0.4255692937,-0.7254295414,-2.4600321423,807.5327122941,3.706690073,4.7456707954,4.5419807434,5.1130342484,2.1793370247,4.235461235,4.069873333,4.5733442307
-3.343058724,-3.2356751086,-3.0662103602,595.5733054535,6.0188188553,2.6159434319,1.8507540226,1.6184738874,1.6648694277,2.0443408489,1.7720484734,1.561399579
-3.3913828078,-1.2412521099,0.2003585441,816.2600131264,3.8272559643,1.2397074699,1.6487457752,8.0552749634,3.2996959686,8.6744709015,6.64112854,6.1511468887
3.5989574424,-2.3925956233,-1.061611354,739.8396569928,3.68374753,2.6832847595,2.3887345791,2.5018055439,1.6499569416,1.1908982992,1.0582962036,1.1208865643
1.2600353699,-0.0063354698,-1.0106515807,1097.7203010866,6.9559864998,5.2338547707,4.7790646553,5.0958423615,4.9710650444,3.7324664593,3.4044866562,3.6332173347
-1.0956264654,0.1753597124,1.8721947607,1014.9731211894,6.5474743843,6.092361927,3.1113274097,4.7595162392,5.3737487793,2.3500099182,4.0222129822,3.8765053749
1.1681962767,2.8688397464,-3.0474089143,1582.9251657286,2.1236076355,2.6161117554,0.932975471,6.1512007713,3.976583004,7.8749990463,2.8652663231,7.6816253662
-1.8872110625,-3.666858485,-0.285715434,616.0751597724,1.1151666641,1.1664998531,1.4421175718,2.3815429211,6.5826740265,6.8627300262,8.5280647278,3.7447757721
-1.2964213288,4.2196914088,-2.9402443506,1334.9943066789,0.7355821729,0.9621190429,1.7961690426,3.6544034481,3.9640448093,2.6398713589,9.6084451675,8.9975090027
0.0935527063,-1.5807637176,-1.3119449974,803.751335483,2.1206302643,4.2585716248,3.3818893433,3.2036290169,3.5655522346,4.8258471489,4.8363323212,4.5761127472
-3.1965093976,-1.95667339,-1.9126960993,784.6995759155,1.773784399,1.8059309721,2.1741659641,3.2935128212,2.8514664173,2.9089689255,3.5157840252,0.7869846821
-0.2290968686,2.9331530037,1.0491011512,1063.7083916514,5.1650528908,4.8960857391,0.4942238331,0.2878424823,0.2258301526,0.2178174555,0.2360794097,2.9955687523
-1.578669402,2.7896615351,0.1341673122,1240.0126943673,7.9873151779,9.4477653503,3.6629309654,6.2533621788,1.3087584972,3.2033603191,2.3535180092,2.1219582558
3.1278742195,-1.1424741063,0.7768630717,517.396092875,1.8600748777,1.5754865408,1.5635061264,0.545078516,0.3615062535,0.2968490124,6.157977581,2.1390960217
0.9177997771,-0.0204813275,-2.0093875399,1110.7980831855,0.5872514844,0.5776123405,3.58735919,5.9101476669,4.9015936852,4.8092541695,5.5520329475,4.6535491943
-0.8647505285,-1.1337856338,-1.915889552,857.5802943671,4.1263237,4.2090268135,1.2371942997,4.2632374763,3.687289238,3.7506022453,4.5207996368,6.4517145157
3.4725917086,-3.7330008632,0.5616285401,612.1727017879,1.4301528931,1.3051272631,1.1948711872,1.2747497559,1.6305252314,2.9153134823,2.8855667114,4.6875405312
2.3808226691,-4.7541853096,0.9206284581,-429.2640374034,0.571110785,0.7922839522,2.4177143574,3.0446462631,5.2007884979,8.2334527969,8.3405771255,8.5185346603
-0.5913570239,1.6556037761,-0.0735464556,1240.9119000926,1.420797348,1.5445965528,6.4243273735,2.3571846485,5.3386650085,6.0797896385,3.9777417183,1.5329427719
3.8959373674,-2.0981927889,-0.0562930341,738.358950161,2.699991703,1.513299942,0.962584734,0.799328208,0.7736397386,0.8931463957,1.2767630816,3.0759871006
2.8080284091,2.391649306,-1.9843053409,1753.5490970596,7.9451375008,7.8719964027,9.1867294312,1.2766981125,7.3424777985,2.5813379288,3.45758605,2.2606058121
0.082777726,-3.9351635756,1.066706412,726.8326071229,2.74573946,4.5930829048,5.1587347984,4.7459888458,5.3333101273,3.5992822647,6.2774453163,2.4873473644
3.7405233596,-1.5435236589,-2.4789535164,701.4620562972,9.8356637955,3.7718966007,5.5806145668,7.2239770889,4.2804169655,3.4058773518,3.2346646786,2.0648384094
-3.279155191,-2.6491259276,0.4662395824,648.0962255976,2.6890206337,4.3035993576,7.9984846115,0.7959921956,0.9657950997,6.6798205376,4.3335242271,6.2734203339
0.2373178673,-1.0908867168,-0.7982289981,833.4274868151,4.4764304161,3.7710411549,3.7423233986,4.3905277252,5.3773503304,4.5368952751,2.9577753544,5.2683234215
-3.0912965633,-4.1063006217,-0.3851401273,571.0909229009,0.6806946397,0.6867243648,0.8032491803,1.2175289392,3.542331934,7.9236135483,9.371796608,1.8397834301
1.9317040651,-1.4378880163,-0.6184910111,889.1355256169,3.660867691,3.3432049751,3.5645227432,3.9835863113,3.0017194748,2.7309849262,1.6546285152,1.6777377129
-4.6553006348,1.7651864275,2.0521674231,-129.1324344241,5.0253691673,3.5821871758,3.1541485786,1.0507432222,0.4632526934,0.3261385858,0.2895410657,0.3060058951
-1.5432173728,-4.3762895042,0.7871805719,443.8920037426,0.7076466084,2.0265126228,6.3388109207,6.3486390114,6.0368933678,7.6776857376,1.8449026346,6.1238970757
-0.7445084446,3.3899862804,-2.3792279012,1136.3272278553,2.6301281452,4.3078346252,4.274187088,2.2492547035,7.3053741455,5.3869786263,3.0833890438,9.6660938263
4.1004662176,-2.4177456353,1.8332563101,661.6297594422,0.6223662496,0.8518819213,1.7363820076,7.3410701752,1.7440437078,11.0954685211,9.5582580566,9.0591039658
0.6708269076,-1.6731001937,-0.8861249407,830.5386605975,4.0254712105,3.2480072975,3.1106302738,3.5077133179,4.864923954,4.1792554855,4.0101480484,2.8073232174
1.7383293055,-2.6817169552,0.5067998994,736.5714245661,2.7410867214,3.2991919518,2.9365952015,3.0676703453,3.8318870068,6.3804168701,3.3417196274,6.1206898689
-4.3209804487,0.1937980414,-1.2799034166,660.5627038542,0.7032290697,0.9770426154,2.1031241417,4.991341114,5.6268610954,3.2329640388,9.4098777771,6.0588889122
-4.2810911169,4.6964266185,-2.4418527924,-162.6064117551,0.3315013945,0.6975271702,0.6658994555,0.7606796026,1.0617406368,2.3867380619,9.5231781006,2.6733932495
0.6362215192,-4.11808465,2.6867816104,643.9971309936,4.9280281067,3.8015503883,6.6695456505,3.0886142254,5.7795143127,4.9549775124,1.3051421642,0.8209340572
-0.2203126161,1.0864574175,1.3688592135,1232.588358135,1.9378247261,5.2712869644,5.4437961578,4.1466631889,2.066505909,4.1307330132,5.3636493683,2.640463829
1.4564520922,3.0144879381,3.0981770519,1620.633759068,1.910977602,2.2036428452,1.369977951,1.1376360655,4.3917341232,7.489303112,6.0628166199,8.0148124695
2.3799503326,4.4280882949,2.8097087929,1329.152044129,0.4880923927,0.4981480539,0.5977065563,0.9461885691,3.4912233353,2.2808704376,9.1892108917,4.7210307121
-4.2304219883,2.0308910455,-1.608093955,836.6326661141,0.7281333208,0.8385599256,1.2212743759,3.0673863888,6.8928437233,4.582690239,10.989405632,0.9012749195
3.8769810221,-3.7834712081,1.7655998775,674.0862447905,0.8441428542,1.1056007147,2.0355825424,8.6923274994,4.7916498184,5.0091290474,9.5633430481,8.8346605301
2.8323363784,-2.7083934013,-2.5635297407,694.4629053092,3.5574016571,8.4657678604,7.7814898491,5.5759353638,2.9587426186,2.2514109612,2.0687015057,2.2276628017
-2.8259610726,-1.1788448659,2.7706380487,777.006266819,6.1776099205,6.2293996811,3.7135105133,2.520236969,2.1595110893,2.1732428074,2.5856728554,3.9417812824
0.5042592001,-0.8431755465,-2.6420486712,888.4842582003,0.6481310725,6.1668105125,5.4723300934,5.7106490135,6.1486430168,4.4337601662,3.9486954212,4.1214632988
3.3533124114,-1.9410189798,-1.0361928626,775.0636714152,4.2542219162,3.145996809,2.8363263607,2.9951968193,1.965678215,1.4570808411,1.318077445,1.3890652657
2.6560378443,-4.1012049915,-1.319620462,727.7772269924,1.5648626089,0.9091871381,0.7141061425,0.6711440682,0.7489326596,1.0119491816,2.0311181545,2.0057842731
-1.2970298649,2.935715577,-0.9072278944,1154.0059282437,5.57995224,8.1261415482,7.728872776,2.8942177296,7.878985405,6.2694940567,5.9781880379,1.0597059727
1.7854383121,4.3926461511,-0.5043718413,1366.9993522538,4.7150511742,3.0647323132,6.2858800888,3.7747378349,3.0210514069,2.8886954784,1.1125856638,0.6655312777
-3.4104219548,-2.4954312339,1.9534150172,722.2539800328,1.0628988743,8.9670772552,7.5770282745,7.5355162621,2.8138179779,1.8687216043,1.5671408176,1.5665289164
4.2968387476,-4.3818923777,0.2698999339,351.9581413565,0.4360934794,0.492104888,0.3895530701,0.3677539229,0.4078904688,0.5682685971,1.1631846428,9.3118896484
3.5235758756,3.417797992,0.3838507174,1918.8691883219,2.0902059078,1.390395999,1.1705380678,1.166118741,1.3665032387,1.8031398058,1.5158106089,1.5181716681
1.5592217281,3.4334087236,0.7339977983,1692.6764600406,3.8742287159,3.2028894424,3.1410388947,2.8863267899,1.8364959955,1.5155091286,1.4916187525,1.7149653435
-3.0381062438,3.6509836818,3.0951504939,1045.750356559,1.2710374594,1.4561903477,2.122831583,1.9768166542,1.9309077263,2.2290811539,3.2292203903,7.9873137474
4.0083536192,2.0532198325,0.3145093997,1447.7257016824,1.3510022163,0.8398655057,0.6854475737,0.6622656584,0.7598989606,1.0636014938,2.4196190834,2.8669831753
-2.0238886597,-0.10668359,-0.8894895789,903.0431195449,4.5506768227,4.8937911987,1.7717795372,5.267414093,7.2862577438,7.0034918785,1.6877192259,7.5459008217
3.6784092472,-4.3171516512,0.3986326205,517.3359805511,0.556558311,0.8269636631,1.0014005899,1.0132908821,1.1870856285,1.7862462997,5.1848845482,9.4128198624
0.738001971,-1.2788971511,2.1984054976,873.3967804277,5.7700643539,2.7874755859,6.1904430389,1.0276099443,1.3730920553,6.0604333878,5.690366745,2.8186957836
-4.5127476971,1.420844352,1.0304678959,243.3036069963,4.4273433685,9.1905193329,1.2852678299,4.7141232491,3.7033274174,3.4848031998,1.0104162693,0.5903722644
4.4617310098,-2.4230651738,1.1961855338,217.964971326,0.2087156773,0.20784235,0.2482059151,0.3703293204,1.1271603107,7.4982881546,1.919268012,4.8928837776
-1.869661974,1.0896425046,0.5202821621,1136.355934549,7.7723960876,1.6989204884,3.5952100754,6.8968958855,5.8182930946,4.2718496323,3.8238062859,4.020904541
-2.4377341303,3.2178320842,2.8212804536,1095.3705073752,1.7006214857,1.7427959442,2.1345703602,2.8954825401,2.5325562954,2.6009511948,3.1803250313,1.0067144632
-2.5455104902,-1.6152810913,2.7255900444,551.4224875945,6.6880941391,3.3102841377,4.5011978149,2.9444894791,2.4597070217,2.4396533966,2.8424620628,3.8684244156
-3.4402360838,-1.6177346895,-0.0497866949,746.6342768431,3.1861753464,3.6656420231,1.1614797115,1.0239043236,6.6682581902,3.5928332806,5.958691597,6.7289037704
0.7218924929,1.8880118657,0.7422458472,1462.812340758,1.2270827293,4.0644173622,3.9903357029,4.6043725014,3.75446105,3.1129281521,3.0541377068,1.4787226915
1.7112306444,-2.1747341841,1.918105056,871.9136671188,3.4400088787,2.4156322479,7.2969479561,7.1629443169,2.6380016804,8.282459259,6.8548364639,6.7357587814
-1.0877289336,0.0102392245,-2.425859004,987.3747730165,2.6720633507,4.0041503906,3.8922870159,4.4432244301,6.0637598038,4.9579391479,4.8250460625,5.5091686249
-2.2579671284,2.7566605157,2.8531297527,1106.1365310116,2.1646664143,2.2523434162,2.7876095772,3.0364966393,2.7056570053,2.8266763687,0.6298162937,0.8434178829
-3.3094979241,3.5363270714,-1.144635952,949.1845673565,2.0136077404,3.0982484818,8.4218177795,1.2171518803,10.2166843414,7.6083321571,8.0817279816,6.0408682823
-0.8726418875,0.836340718,0.6874790007,1210.5501101558,0.758535862,4.2094917297,2.5974373817,6.2731528282,5.2667560577,2.4210743904,4.0888924599,4.613931179
1.5946653975,1.7238585216,3.0217319896,1011.2637110755,3.1888258457,3.5582847595,2.1945648193,6.8868017197,6.5635886192,7.3232707977,1.9158607721,6.845995903
1.2325036241,2.8798250015,-2.4109940192,1632.0914288796,1.1095588207,1.0569237471,3.9176027775,7.1702513695,5.9529862404,7.9123711586,7.7327718735,1.7824280262
1.0177388438,-0.7370991767,0.0654354892,870.9732569872,4.178747654,5.0878005028,4.2172074318,3.6829192638,2.2178218365,4.5935311317,1.5983598232,5.6991763115
-3.2083321615,-3.3597110237,2.4568872282,622.3942125086,1.4632800817,5.038090229,5.9570531845,2.7311041355,1.9670373201,1.7460672855,1.8211580515,2.2209339142
-2.3191720357,1.1160191146,-3.064470026,1081.5818569492,1.2443153858,0.682506144,1.0866326094,2.6455256939,2.7278413773,3.3385591507,5.3534898758,5.9331569672
1.3984529374,3.9838429226,-0.704872453,1633.6389533342,6.7201623917,8.8208818436,2.7457253933,5.2757143974,3.7413213253,3.2852175236,3.3784070015,1.4833956957
-2.9592901856,-2.5150279175,1.9146243886,740.3662412086,0.5074062943,0.7393802404,7.6607074738,7.5026812553,3.8830001354,2.4812550545,2.051510334,2.0119829178
-0.4187684678,-4.5478963206,3.0784735436,20.6136026767,9.5283021927,2.8022065163,5.7056512833,4.6860609055,1.7032887936,0.4548443854,0.2851721048,0.232627213
3.3146785598,0.4036352591,2.9513390079,589.041313206,4.5031523705,4.8880009651,1.2791383266,0.9796545506,8.2601385117,5.8646650314,7.2834038734,5.5874214172
-1.7705142287,-0.35942733,-0.1835320262,882.5845586487,4.4157195091,4.8050193787,6.321475029,6.9301457405,1.4240576029,1.5469968319,7.3529734612,3.8258612156
-2.8936044645,1.0292295194,1.8901349872,869.3996633559,7.8861904144,4.9240098,0.6457055807,0.6276634336,0.713460207,2.6033976078,2.1318407059,2.0661540031
3.4919856155,-4.0744938753,-2.2413184952,609.6629357256,9.4925222397,8.4664449692,2.3089911938,1.0875889063,0.7928009629,0.7062833309,0.7429218888,0.9209405184
3.9374672981,-3.3379819765,2.6529599314,707.0613300491,2.5113027096,2.4976451397,4.5280966759,4.7277317047,9.2857046127,8.9360113144,3.0334186554,1.851621747
-2.2576750438,-4.4550162858,-2.2626521232,231.2430707749,3.0614180565,2.706964016,1.1356998682,0.5097842813,0.3643889725,0.3236601651,0.3335846663,0.4114795923
-3.4005700915,-2.9486324479,-0.9260803925,667.8998676359,2.3000059128,1.9372775555,1.8285771608,2.0282564163,2.7439548969,5.5063381195,8.0766773224,0.9738025069
1.9404450313,4.054415995,1.1830860089,1608.3905621199,2.7750518322,2.7763650417,1.5298669338,1.0229450464,0.8654412627,0.8704687953,1.0230855942,1.5400990248
3.0452603533,0.1142142357,2.5965607377,608.8795001065,4.7009677887,4.7906293869,5.2844285965,0.8690704107,6.0658631325,2.7021648884,5.3720149994,6.6321082115
3.2987397173,-4.4636634378,-3.02524284,209.8674230565,9.8399066925,5.4005637169,9.2774076462,8.2756958008,1.0128897429,0.4832596779,0.3481583297,0.3044157922
2.3611555673,0.1130420989,1.7134339374,789.2254739033,2.4416451454,3.0879197121,5.3224797249,0.5290058851,0.5652780533,0.7125656009,8.1035737991,2.0159900188
-4.6766501339,3.8509807019,2.9982334577,-94.8044268292,1.0467031002,0.6263264418,0.3665825427,0.2909083366,0.2729305327,0.2993672788,0.4099112749,0.8223481774
-2.3561758423,0.1018536945,-2.0760363613,1010.1988472626,2.6919085979,2.6073215008,2.97088027,4.1918478012,5.0715312958,1.9918854237,5.5932736397,7.8997654915
1.7589977945,0.3824405244,-2.0443385162,526.6550494725,4.5979714394,1.4174743891,4.6375641823,6.5911021233,5.3601117134,5.1943163872,5.8990321159,1.7739168406
-1.1938014593,-4.1651649836,1.7147629144,648.5752318869,6.2076678276,5.834086895,10.0607719421,9.0925655365,1.8845033646,5.6114993095,4.1612644196,3.758161068
-1.966472871,2.4022718776,1.9530280049,1016.7238132217,1.9278892279,3.0353617668,2.5616807938,2.5489938259,2.9932858944,3.6127643585,3.0472023487,0.6960985065
-0.5666471751,0.3239300397,-0.0406983432,787.3835532161,5.1595935822,0.4196171463,0.2726164758,0.2189083546,2.3000910282,6.1240949631,5.672065258,2.9126932621
-3.8453637729,-1.2446245589,-1.541715034,784.9943131306,1.1270076036,1.3580086231,2.0729212761,3.5876429081,3.6226303577,4.3391690254,1.5647765398,8.6289720535
4.2344701691,0.5875707459,0.0592825732,1179.3471068429,1.7157851458,0.7167830467,0.5019977093,0.4370207787,0.4480753839,0.5396174192,0.8455455899,3.1211233139
-2.3262202626,3.0200601961,-1.7726473438,1038.6818061346,2.6160264015,2.8300716877,0.9611726403,0.8359419703,4.8924221992,8.4245624542,3.7589976788,4.3805727959
1.5874269112,-2.3842675546,-0.2563189352,756.5967244827,2.3926801682,2.5279181004,3.187230587,3.4326303005,3.0842905045,3.249792099,2.3143100739,6.9851784706
-0.27017143,0.7353254194,0.5300627568,1210.7286092694,0.5076543093,5.4831266403,4.9380149841,5.2195801735,6.2909088135,4.6454520226,2.4229745865,4.4064445496
-0.9291145352,-3.9450651641,1.8498062613,666.9313129272,6.2879896164,8.6356782913,3.7791674137,8.8805103302,1.9536224604,5.2815284729,4.229528904,4.0251264572
-0.4677034731,-1.8378592147,-1.4464547593,827.1898704153,1.4238200188,4.5029921532,3.2851190567,2.9512996674,3.0871126652,3.877222538,5.7350745201,5.1498918533
4.5495200985,3.4729031539,1.1387754152,646.3815006117,0.2120741904,0.2055019736,0.2413043678,0.3416165113,0.80352211,1.4455270767,1.6584898233,2.3563942909
