,samp,x,vx,z,vz,phi,w,value,
8656,87,3.617066489,1.34322761,8.961272,0.04440767,-0.123847406,-0.056077213,1000,
8657,87,3.684227869,1.262997457,8.963492383,0.091728861,-0.126651267,-0.034669983,1000,
8658,87,3.747377742,1.183755276,8.968078826,0.124943917,-0.128384766,-0.015635896,1000,
8659,87,3.806565506,1.106086177,8.974326022,0.144497923,-0.129166561,0.000240555,1000,
8660,87,3.861869815,1.030373129,8.981550918,0.151547849,-0.129154533,0.012817631,1000,
8661,87,3.913388471,0.956809631,8.989128311,0.147772982,-0.128513652,0.022491816,1000,
8662,87,3.961228953,0.885447086,8.99651696,0.13509062,-0.127389061,0.029954813,1000,
8663,87,4.005501307,0.816183563,9.003271491,0.11593254,-0.12589132,0.035902004,1000,
8664,87,4.046310485,0.748822777,9.009068118,0.093022731,-0.12409622,0.040853856,1000,
8665,87,4.083751624,0.683143869,9.013719255,0.0690388,-0.122053527,0.045105605,1000,
8666,87,4.117908818,0.61896504,9.017171194,0.046244368,-0.119798247,0.048748546,1000,
8667,87,4.14885707,0.55621511,9.019483413,0.02596022,-0.11736082,0.051793755,1000,
8668,87,4.176667825,0.494909925,9.020781424,0.008729513,-0.114771132,0.054301909,1000,
8669,87,4.201413321,0.435083502,9.0212179,-0.005142276,-0.112056037,0.056410247,1000,
8670,87,4.223167497,0.376784921,9.020960786,-0.01556813,-0.109235524,0.058338505,1000,
8671,87,4.242006743,0.320097672,9.020182379,-0.022849625,-0.106318599,0.060382698,1000,
8672,87,4.258011626,0.265127419,9.019039898,-0.027557584,-0.103299464,0.062797886,1000,
8673,87,4.271267997,0.211999575,9.017662019,-0.030473733,-0.10015957,0.065611981,1000,
8674,87,4.281867976,0.160859245,9.016138332,-0.032557852,-0.096878971,0.068515855,1000,
8675,87,4.289910938,0.11185399,9.01451044,-0.034792259,-0.093453178,0.071044114,1000,
8676,87,4.295503638,0.065108967,9.012770827,-0.038007811,-0.089900972,0.073199821,1000,
8677,87,4.298759086,0.02071157,9.010870436,-0.042821708,-0.086240981,0.075244869,1000,
8678,87,4.299794664,-0.021292642,9.008729351,-0.049554627,-0.082478738,0.07630023,1000,
8679,87,4.298730032,-0.061275015,9.006251619,-0.053496289,-0.078663726,0.07661408,1000,
8680,87,4.295666282,-0.099186898,9.003576805,-0.054953271,-0.074833022,0.075371457,1000,
8681,87,4.290706937,-0.135007413,9.000829141,-0.054167461,-0.071064449,0.072066091,1000,
8682,87,4.283956566,-0.168759268,8.998120768,-0.051346505,-0.067461145,0.066845693,1000,
8683,87,4.275518603,-0.200516528,8.995553443,-0.046725842,-0.06411886,0.060109752,1000,
8684,87,4.265492776,-0.230397079,8.993217151,-0.040634528,-0.061113373,0.052197792,1000,
8685,87,4.253972922,-0.258556936,8.991185424,-0.033441212,-0.058503483,0.043436562,1000,
8686,87,4.241045076,-0.28518486,8.989513364,-0.025498579,-0.056331655,0.034294959,1000,
8687,87,4.226785832,-0.310492303,8.988238435,-0.017158642,-0.054616907,0.025284962,1000,
8688,87,4.211261217,-0.334695342,8.987380503,-0.008869615,-0.053352659,0.016880778,1000,
8689,87,4.19452645,-0.357995747,8.986937022,-0.001280026,-0.05250862,0.009745985,1000,
8690,87,4.176626663,-0.380564089,8.986873021,0.004674376,-0.052021321,0.004245557,1000,
8691,87,4.157598458,-0.402430345,8.98710674,0.006000472,-0.051809043,0.000460095,1000,
8692,87,4.137476941,-0.423867099,8.987406763,0.00519717,-0.051786038,-0.001365005,1000,
8693,87,4.116283586,-0.444992785,8.987666622,0.002693696,-0.051854288,-0.001397181,1000,
8694,87,4.094033947,-0.465859225,8.987801306,-0.001407879,-0.051924147,-0.000196669,1000,
8695,87,4.070740986,-0.486461538,8.987730912,-0.007245318,-0.051933981,0.001877426,1000,
8696,87,4.046417909,-0.506759345,8.987368647,-0.015068104,-0.05184011,0.004466109,1000,
8697,87,4.021079942,-0.526687512,8.986615241,-0.025211245,-0.051616804,0.006991616,1000,
8698,87,3.994745566,-0.546174647,8.985354679,-0.037916541,-0.051267223,0.008672822,1000,
8699,87,3.967436834,-0.565167444,8.983458852,-0.053134196,-0.050833582,0.009172835,1000,
8700,88,3.310944393,0.077699129,3.319572412,-0.055494343,0.031708999,0,607.532413,
8701,88,3.314829349,0.091912638,3.316797695,-0.073240126,0.031708999,-1.919963952,607.3623954,
8702,88,3.319424981,0.102263342,3.313135688,-0.208180429,-0.064289199,-3.338554268,606.7311859,
8703,88,3.324538148,0.080346056,3.302726667,-0.371818834,-0.231216912,-2.255765204,606.4174577,
8704,88,3.328555451,-0.11179432,3.284135725,-0.045882723,-0.344005172,-1.788884696,609.4142192,
8705,88,3.322965735,-0.38092119,3.281841589,0.218367536,-0.433449407,-1.189026394,612.3935628,
8706,88,3.303919676,-0.719014136,3.292759966,0.464353074,-0.492900727,-0.646027729,616.4380474,
8707,88,3.267968969,-1.096820318,3.31597762,0.685849252,-0.525202113,-0.105844177,622.4539558,
8708,88,3.213127953,-1.484889814,3.350270082,0.876900211,-0.530494322,0.502080461,626.4746893,
8709,88,3.138883462,-1.948110599,3.394115093,1.192380809,-0.505390299,0.499381781,624.4978195,
8710,88,3.041477932,-1.948099431,3.453734133,0.724777298,-0.48042121,0.6546027,615.1062374,
8711,88,2.944072961,-1.928946667,3.489972998,0.227184809,-0.447691075,0.648726945,614.267042,
8712,88,2.847625627,-1.909974208,3.501332239,-0.265523698,-0.415254728,0.642902545,620.4737619,
8713,88,2.752126917,-1.891189635,3.488056054,-0.753377648,-0.383109601,0.637163376,631.7197447,
8714,88,2.657567435,-1.889435084,3.450387171,-1.194629331,-0.351251432,0.814611236,643.7396788,
8715,88,2.563095681,-2.179655214,3.390655705,-0.830639714,-0.31052087,0.999433955,651.4838452,
8716,88,2.45411292,-2.446908363,3.349123719,-0.413292194,-0.260549172,0.990401203,659.2543805,
8717,88,2.331767502,-2.666233427,3.328459109,0.01325383,-0.211029112,0.981440174,663.3310045,
8718,88,2.198455831,-2.83790989,3.329121801,0.446534604,-0.161957103,0.972562848,664.9049481,
8719,88,2.056560336,-2.962338842,3.351448531,0.884149778,-0.113328961,0.963772196,668.1111174,
8720,88,1.908443394,-3.040034868,3.39565602,1.323763663,-0.065140351,0.955067186,676.4380752,
8721,88,1.756441651,-3.071619486,3.461844203,1.763109369,-0.017386992,0.946445162,687.0855484,
8722,88,1.602860676,-3.0578148,3.549999672,2.199992873,0.029935266,0.937903683,700.1255088,
8723,88,1.449969936,-2.999437228,3.659999315,2.632294697,0.07683045,0.92943506,707.891981,
8724,88,1.299998075,-2.897391345,3.79161405,3.057975078,0.123302203,0.921033453,692.887005,
8725,88,1.155128508,-2.752664346,3.944512804,3.475071766,0.169353876,0.912676754,676.4318582,
8726,88,1.017495291,-2.566328267,4.118266392,3.881658508,0.214987714,0.904145987,658.5831369,
8727,88,0.889178877,-2.345164679,4.312349318,4.250106863,0.260195013,0.787944936,659.6142837,
8728,88,0.771920643,-2.090734102,4.524854661,4.586752163,0.29959226,0.595384775,662.5903072,
8729,88,0.667383938,-1.80335917,4.754192269,4.914836484,0.329361499,0.423871461,662.9004902,
8730,88,0.57721598,-1.493285587,4.999934093,5.2311819,0.350555072,0.253115496,660.6334725,
8731,88,0.5025517,-1.171526849,5.261493188,5.528942859,0.363210846,0.04461191,656.2976969,
8732,88,0.443975358,-0.829179934,5.537940331,5.85442592,0.365441442,-0.011484302,653.6616957,
8733,88,0.402516361,-0.820967114,5.830661627,5.306438469,0.364867227,-0.011514839,651.8993401,
8734,88,0.361468005,-0.812870749,6.095983551,4.76375158,0.364291485,-0.011334535,650.1893995,
8735,88,0.320824468,-0.804858437,6.334171129,4.226394722,0.363724758,-0.01116355,647.6841267,
8736,88,0.280581546,-0.796926618,6.545490866,3.694322577,0.363166581,-0.010998507,484.0437631,
8737,88,0.240735215,-0.789073484,6.730206994,3.167485785,0.362616655,-0.010835913,446.9261122,
8738,88,0.201281541,-0.781297685,6.888581284,2.645834331,0.36207486,-0.010673124,503.4402615,
8739,88,0.162216657,-0.773598004,7.020873,2.129318377,0.361541203,-0.010507819,597.8299487,
8740,88,0.123536757,-0.765973205,7.127338919,1.61788867,0.361015812,-0.010337622,571.7931628,
8741,88,0.085238096,-0.75842186,7.208233353,1.111496983,0.360498931,-0.010159956,542.4414522,
8742,88,0.047317003,-0.750941951,7.263808202,0.61009718,0.359990934,-0.009973075,535.1525379,
8743,88,0.009769906,-0.743528668,7.294313061,0.113651059,0.35949228,-0.009792282,543.9397592,
8744,88,-0.027406528,-0.594340454,7.299995614,-0.000476428,0.359002666,-0.012083431,549.0994897,
8745,88,-0.05712355,-0.4042925,7.299971792,-0.000121694,0.358398494,-0.057683001,550.8717984,
8746,88,-0.077338175,-0.216521032,7.299965708,4.89E-05,0.355514344,-0.100145108,552.1988613,
8747,88,-0.088164227,-0.032289917,7.299968152,1.55E-06,0.350507089,-0.135544112,553.6924417,
8748,88,-0.089778723,0.147358062,7.299968229,7.41E-06,0.343729883,-0.165767037,554.5716492,
8749,88,-0.08241082,0.321474333,7.2999686,1.33E-06,0.335441531,-0.190894769,556.0851422,
8750,88,-0.066337103,0.489308266,7.299968666,7.05E-06,0.325896793,-0.212083877,558.2892271,
8751,88,-0.04187169,0.6502548,7.299969019,6.74E-06,0.315292599,-0.23402506,560.9606777,
8752,88,-0.00935895,0.803841133,7.299969356,2.96E-06,0.303591346,-0.258141812,563.9019789,
8753,88,0.030833107,0.949592205,7.299969504,7.70E-06,0.290684255,-0.280108617,568.5092979,
8754,88,0.078312717,1.08698227,7.299969889,7.08E-06,0.276678825,-0.297366721,575.8513577,
8755,88,0.132661831,1.215558438,7.299970243,-2.07E-05,0.261810489,-0.311193757,585.8618264,
8756,88,0.193439753,1.335048258,7.299969206,5.36E-05,0.246250801,-0.323226019,598.6111913,
8757,88,0.260192165,1.445163705,7.299971886,-7.26E-05,0.2300895,-0.333828159,614.0981561,
8758,88,0.332450351,1.545866002,7.299968259,7.14E-05,0.213398092,-0.33676011,632.2250526,
8759,88,0.409743651,1.636916094,7.299971827,-4.00E-05,0.196560086,-0.335748577,652.8410272,
8760,88,0.491589455,1.718503051,7.299969827,8.60E-05,0.179772657,-0.343997853,675.726069,
8761,88,0.577514608,1.790722749,7.299974129,5.03E-05,0.162572765,-0.348095216,689.6023768,
8762,88,0.667050745,1.788217887,7.299976645,-0.398400802,0.145168004,-0.337227191,701.2958744,
8763,88,0.75646164,1.770702615,7.280056605,-0.884395983,0.128306644,-0.334651853,711.8754623,
8764,88,0.844996771,1.847564813,7.235836806,-0.635146655,0.111574052,-0.306643755,719.1330117,
8765,88,0.937375011,1.934047441,7.204079473,-0.18517936,0.096241864,-0.284638888,725.3323937,
8766,88,1.034077383,2.00459353,7.194820505,0.254055728,0.08200992,-0.230777208,733.4265724,
8767,88,1.13430706,2.062220959,7.207523292,0.702211927,0.070471059,-0.226528525,746.94771,
8768,88,1.237418108,2.108450782,7.242633888,1.147273948,0.059144633,-0.224278387,761.4378688,
8769,88,1.342840647,2.143548955,7.299997585,1.588686697,0.047930714,-0.222192236,776.621242,
8770,88,1.450018095,2.167719518,7.37943192,2.026283439,0.036821102,-0.219976688,792.2132429,
8771,88,1.558404071,2.18110493,7.480746092,2.458391118,0.025822267,-0.211179427,800.8746848,
8772,88,1.667459317,2.183723504,7.603665648,2.876274151,0.015263296,-0.160631636,803.1846728,
8773,88,1.776645492,2.176429398,7.747479356,3.287836414,0.007231714,-0.100803914,805.3168423,
8774,88,1.885466962,2.16177926,7.911871176,3.701358979,0.002191518,-0.065745574,807.4898133,
8775,88,1.993555925,2.142563575,8.096939125,4.11613212,-0.00109576,-0.053082494,809.8507431,
8776,88,2.100684104,2.121259217,8.302745731,3.782587318,-0.003749885,-0.039718877,825.37755,
8777,88,2.206747065,2.100378835,8.491875097,3.255334703,-0.005735829,-0.03984388,841.2657954,
8778,88,2.311766006,2.079703587,8.654641832,2.733180137,-0.007728023,-0.03987788,856.6834235,
8779,88,2.415751186,2.059230989,8.791300839,2.216175311,-0.009721917,-0.039988493,846.7532708,
8780,88,2.518712735,2.038958275,8.902109605,1.704343028,-0.011721341,-0.040306727,887.7662143,
8781,88,2.620660649,2.018882126,8.987326756,1.197714553,-0.013736678,-0.040968484,910.99163,
8782,88,2.721604755,1.998985811,9.047212484,0.697237403,-0.015785102,-0.045654653,934.2783934,
8783,88,2.821554046,1.979289847,9.082074354,0.201201771,-0.018067835,-0.046311386,957.6206685,
8784,88,2.920518538,1.957253591,9.092134442,-0.149584978,-0.020383404,-0.041386605,980.9977516,
8785,88,3.018381218,1.931355574,9.084655193,-0.313309458,-0.022452734,-0.030193314,1000,
8786,88,3.114948997,1.902298944,9.068989721,-0.353596733,-0.0239624,-0.022543308,1000,
8787,88,3.210063944,1.871083874,9.051309884,-0.319700633,-0.025089565,-0.018273172,1000,
8788,88,3.303618137,1.838619016,9.035324852,-0.247378239,-0.026003224,-0.017003837,1000,
8789,88,3.395549088,1.805546615,9.02295594,-0.159595478,-0.026853416,-0.017812775,1000,
8790,88,3.485826419,1.772126918,9.014976166,-0.06569553,-0.027744054,-0.020510448,1000,
8791,88,3.574432765,1.739779825,9.01169139,-0.01816888,-0.028769577,-0.024118202,1000,
8792,88,3.661421756,1.707797419,9.010782946,0.008066067,-0.029975487,-0.026766778,1000,
8793,88,3.746811627,1.676087674,9.011186249,0.01452584,-0.031313826,-0.027283306,1000,
8794,88,3.830616011,1.644468053,9.011912541,0.006606939,-0.032677991,-0.025144392,1000,
8795,88,3.912839413,1.612739638,9.012242888,-0.008658992,-0.033935211,-0.019657625,1000,
8796,88,3.993476395,1.580766731,9.011809939,-0.025038863,-0.034918092,-0.012362016,1000,
8797,88,4.072514732,1.548560742,9.010557996,-0.038902367,-0.035536193,-0.005737082,1000,
8798,88,4.149942769,1.516304173,9.008612877,-0.05050442,-0.035823047,-0.001075256,1000,
8799,88,4.225757978,1.484322052,9.006087656,-0.064541404,-0.03587681,0.001175979,1000,
8800,89,0.767153163,-0.062424099,7.284698293,-0.096912436,0.047881544,0,654.519943,
8801,89,0.764031958,-0.028599797,7.279852671,0.106595693,0.047881544,1.020090848,651.2072231,
8802,89,0.762601968,-0.017311434,7.285182456,-0.155252097,0.098886086,0.930186271,655.7595972,
8803,89,0.761736397,0.032491751,7.277419851,-0.143942074,0.1453954,0.685092942,657.8010394,
8804,89,0.763360984,0.138802853,7.270222747,0.095181392,0.179650047,0.457754655,657.8409387,
8805,89,0.770301127,0.254786463,7.274981817,0.249913261,0.202537779,0.325015641,660.0181637,
8806,89,0.78304045,0.344177964,7.28747748,0.204472695,0.218788561,0.236006928,665.579731,
8807,89,0.800249348,0.414933617,7.297701114,0.04541878,0.230588908,0.116022653,673.7866177,
8808,89,0.820996029,0.515039397,7.299972053,-0.001723897,0.23639004,-0.004399249,682.3081844,
8809,89,0.846747999,0.628985091,7.299885859,0.001848524,0.236170078,-0.098627738,691.2886778,
8810,89,0.878197254,0.740313411,7.299978285,-0.000351902,0.231238691,-0.181760856,700.8233443,
8811,89,0.915212924,0.84870436,7.29996069,0.000454732,0.222150648,-0.211201384,710.5908042,
8812,89,0.957648142,0.894846079,7.299983426,-0.248789774,0.211590579,-0.207051516,720.6807924,
8813,89,1.002390446,0.889593312,7.287543938,-0.720296026,0.201238003,-0.260664028,729.1377988,
8814,89,1.046870112,0.985256437,7.251529136,-0.691843472,0.188204802,-0.35084901,731.9924043,
8815,89,1.096132934,1.152316742,7.216936963,-0.247471687,0.170662351,-0.347764572,736.1782582,
8816,89,1.153748771,1.301438515,7.204563378,0.195557359,0.153274123,-0.344525245,741.9661283,
8817,89,1.218820696,1.432881768,7.214341246,0.636892767,0.136047861,-0.341307361,749.3176633,
8818,89,1.290464785,1.546927577,7.246185885,1.076245895,0.118982493,-0.338153527,758.1164535,
8819,89,1.367811164,1.643859171,7.299998179,1.513337128,0.102074816,-0.335064535,768.1800081,
8820,89,1.450004122,1.723956144,7.375665036,1.947861304,0.085321589,-0.331898909,779.2710217,
8821,89,1.536201929,1.787457711,7.473058101,2.379033794,0.068726644,-0.326504594,788.5851721,
8822,89,1.625574815,1.833971241,7.592009791,2.796421472,0.052401414,-0.277401701,793.8403094,
8823,89,1.717273377,1.864719943,7.731830864,3.208807753,0.038531329,-0.221390039,798.3612341,
8824,89,1.810509374,1.882301354,7.892271252,3.618880923,0.027461827,-0.170668013,802.4152829,
8825,89,1.904624442,1.889710609,8.073215298,4.036960905,0.018928427,-0.168142673,806.2282064,
8826,89,1.999109972,1.876560236,8.275063343,3.794536242,0.010521293,-0.131539127,809.9640439,
8827,89,2.092937984,1.858130879,8.464790155,3.270655047,0.003944337,-0.142040028,822.4337475,
8828,89,2.185844528,1.839840753,8.628322908,2.748309832,-0.003157665,-0.140136658,834.6185522,
8829,89,2.277836566,1.821728274,8.765738399,2.231237615,-0.010164498,-0.139180771,825.7133861,
8830,89,2.368922979,1.803785804,8.87730028,1.71981156,-0.017123536,-0.140247093,857.9129784,
8831,89,2.45911227,1.786012096,8.963290858,1.213500392,-0.024135891,-0.140559103,869.0385648,
8832,89,2.548412874,1.768369286,9.023965878,0.713682292,-0.031163846,-0.143496371,885.8941341,
8833,89,2.636831339,1.750619551,9.059649992,0.227154456,-0.038338664,-0.141677086,907.7713602,
8834,89,2.724362316,1.727149639,9.071007715,-0.102922515,-0.045422519,-0.136314614,929.5345421,
8835,89,2.810719798,1.696700979,9.065861589,-0.296519314,-0.05223825,-0.124641016,951.1964604,
8836,89,2.895554847,1.658946515,9.051035624,-0.381416545,-0.0584703,-0.108626129,972.7862043,
8837,89,2.978502173,1.614418424,9.031964797,-0.386421484,-0.063901607,-0.092712399,994.3296929,
8838,89,3.059223094,1.564299679,9.012643722,-0.338202572,-0.068537227,-0.078055292,1000,
8839,89,3.137438078,1.51005553,8.995733594,-0.259454529,-0.072439991,-0.063786198,1000,
8840,89,3.212940855,1.453157867,8.982760867,-0.168144074,-0.075629301,-0.050097023,1000,
8841,89,3.285598748,1.394965959,8.974353664,-0.077776267,-0.078134152,-0.038635522,1000,
8842,89,3.355347046,1.33667143,8.97046485,0.001686253,-0.080065928,-0.030867337,1000,
8843,89,3.422180617,1.279217861,8.970549163,0.063244852,-0.081609295,-0.026818477,1000,
8844,89,3.486141511,1.22319198,8.973711405,0.103168515,-0.082950219,-0.025166057,1000,
8845,89,3.54730111,1.168787257,8.978869831,0.121208838,-0.084208522,-0.02410307,1000,
8846,89,3.605740472,1.115887535,8.984930273,0.119936287,-0.085413675,-0.022126767,1000,
8847,89,3.661534849,1.064186249,8.990927087,0.103809101,-0.086520014,-0.018393284,1000,
8848,89,3.714744162,1.013283308,8.996117542,0.078394307,-0.087439678,-0.012726178,1000,
8849,89,3.765408327,0.962769173,9.000037258,0.04958421,-0.088075987,-0.005479561,1000,
8850,89,3.813546786,0.912303884,9.002516468,0.022777456,-0.088349965,0.00263622,1000,
8851,89,3.85916198,0.861742393,9.003655341,0.001480788,-0.088218154,0.010785192,1000,
8852,89,3.902249099,0.811103037,9.00372938,-0.012395468,-0.087678894,0.018264489,1000,
8853,89,3.942804251,0.760248408,9.003109607,-0.015071018,-0.08676567,0.02452492,1000,
8854,89,3.980816672,0.709491825,9.002356056,-0.007935185,-0.085539424,0.029054319,1000,
8855,89,4.016291263,0.660645101,9.001959297,-0.010150078,-0.084086708,0.032165451,1000,
8856,89,4.049323518,0.612861962,9.001451793,-0.010782883,-0.082478435,0.034232663,1000,
8857,89,4.079966616,0.566086083,9.000912649,-0.008309686,-0.080766802,0.035602698,1000,
8858,89,4.10827092,0.520884927,9.000497165,-0.009134745,-0.078986667,0.036654939,1000,
8859,89,4.134315167,0.477436704,9.000040427,-0.015394638,-0.07715392,0.037792303,1000,
8860,89,4.158187002,0.43503206,8.999270695,-0.018011015,-0.075264305,0.039123958,1000,
8861,89,4.179938605,0.393686664,8.998370145,-0.01681961,-0.073308107,0.040604227,1000,
8862,89,4.199622938,0.353499031,8.997529164,-0.012698052,-0.071277896,0.042119755,1000,
8863,89,4.217297889,0.314571794,8.996894261,-0.006596114,-0.069171908,0.04355922,1000,
8864,89,4.233026479,0.277049906,8.996564456,-0.000142075,-0.066993947,0.044846059,1000,
8865,89,4.246878974,0.241110382,8.996557352,0.004373336,-0.064751644,0.045951208,1000,
8866,89,4.258934494,0.206824002,8.996776019,0.005997503,-0.062454084,0.046896201,1000,
8867,89,4.269275694,0.174072998,8.997075894,0.00660602,-0.060109274,0.047720413,1000,
8868,89,4.277979344,0.142648513,8.997406195,0.009732845,-0.057723253,0.048428168,1000,
8869,89,4.285111769,0.112429859,8.997892837,0.017771338,-0.055301845,0.048946234,1000,
8870,89,4.290733262,0.083584624,8.998781404,0.028176443,-0.052854533,0.049041942,1000,
8871,89,4.294912493,0.056983478,9.000190226,0.024677675,-0.050402436,0.048454689,1000,
8872,89,4.297761667,0.032681298,9.00142411,0.004581967,-0.047979702,0.047026051,1000,
8873,89,4.299395732,0.010000964,9.001653208,-0.020304836,-0.045628399,0.044700368,1000,
8874,89,4.29989578,-0.011525977,9.000637967,-0.0412855,-0.043393381,0.041629445,1000,
8875,89,4.299319482,-0.03228243,8.998573692,-0.050718747,-0.041311908,0.037824562,1000,
8876,89,4.29770536,-0.052619824,8.996037754,-0.0410084,-0.03942068,0.033653836,1000,
8877,89,4.295074369,-0.07325379,8.993987334,0.005198994,-0.037737989,0.029696017,1000,
8878,89,4.291411679,-0.092987331,8.994247284,0.056416057,-0.036253188,0.026291898,1000,
8879,89,4.286762313,-0.109133027,8.997068087,0.035767063,-0.034938593,0.023433085,1000,
8880,89,4.281305661,-0.124902515,8.99885644,0.026815356,-0.033766939,0.020820579,1000,
8881,89,4.275060536,-0.13992617,9.000197208,0.017198712,-0.03272591,0.018523948,1000,
8882,89,4.268064227,-0.154281707,9.001057143,0.007101036,-0.031799712,0.016609601,1000,
8883,89,4.260350142,-0.168109019,9.001412195,-0.001052581,-0.030969232,0.014773926,1000,
8884,89,4.251944691,-0.181492502,9.001359566,-0.006110365,-0.030230536,0.012808484,1000,
8885,89,4.242870066,-0.194481518,9.001054048,-0.007931936,-0.029590112,0.010926604,1000,
8886,89,4.23314599,-0.207159624,9.000657451,-0.005332992,-0.029043781,0.00921472,1000,
8887,89,4.222788009,-0.219667486,9.000390801,0.004958889,-0.028583045,0.007755112,1000,
8888,89,4.211804634,-0.232153036,9.000638746,0.026751361,-0.02819529,0.007140626,1000,
8889,89,4.200196983,-0.244624921,9.001976314,0.059248383,-0.027838259,0.007744418,1000,
8890,89,4.187965737,-0.256506252,9.004938733,0.081333966,-0.027451038,0.009034473,1000,
8891,89,4.175140424,-0.266332016,9.009005431,0.039834581,-0.026999314,0.010039776,1000,
8892,89,4.161823823,-0.275950838,9.01099716,0.002186428,-0.026497325,0.010733329,1000,
8893,89,4.148026281,-0.28554174,9.011106482,-0.023984384,-0.025960659,0.011209757,1000,
8894,89,4.133749194,-0.295095177,9.009907263,-0.038102366,-0.025400171,0.010789006,1000,
8895,89,4.118994435,-0.304531662,9.008002144,-0.042472344,-0.024860721,0.008713656,1000,
8896,89,4.103767852,-0.313826589,9.005878527,-0.03821194,-0.024425038,0.005108665,1000,
8897,89,4.088076523,-0.322958877,9.00396793,-0.02808426,-0.024169605,0.000628755,1000,
8898,89,4.071928579,-0.331910363,9.002563717,-0.016527888,-0.024138167,-0.003893928,1000,
8899,89,4.055333061,-0.340673339,9.001737323,-0.008589805,-0.024332863,-0.007496891,1000,
8900,90,-0.224878318,0.020029116,0.992490164,0.098545018,0.0943471,0,590.49,
8901,90,-0.223876862,0.108795323,0.997417415,0.547212324,0.0943471,0.002214134,590.49,
8902,90,-0.218437096,0.196739027,1.024778031,0.992004478,0.094457806,0.002200397,590.9259458,
8903,90,-0.208600145,0.283921368,1.074378255,1.432409794,0.094567826,0.002183112,592.0733299,
8904,90,-0.194404076,0.370349132,1.145998745,1.868470858,0.094676982,0.002164926,594.2074005,
8905,90,-0.17588662,0.456028916,1.239422287,2.300230351,0.094785228,0.002146431,600.2086258,
8906,90,-0.153085174,0.540967223,1.354433805,2.727730628,0.09489255,0.002127844,609.7879699,
8907,90,-0.126036813,0.625170477,1.490820336,3.151013656,0.094998942,0.002109267,627.7036434,
8908,90,-0.094778289,0.708645035,1.648371019,3.570121003,0.095104405,0.002090751,645.6761452,
8909,90,-0.059346037,0.791397195,1.826877069,3.985093831,0.095208943,0.002072326,650.7777795,
8910,90,-0.019776177,0.873433195,2.026131761,4.395972899,0.095312559,0.002054008,654.4116041,
8911,90,0.023895482,0.954759214,2.245930406,4.802798566,0.09541526,0.002035805,656.1,
8912,90,0.071633443,1.035381379,2.486070334,5.205610793,0.09551705,0.002017717,657.0530183,
8913,90,0.123402512,1.115305758,2.746350874,5.604449143,0.095617936,0.001999732,661.1313796,
8914,90,0.1791678,1.194538366,3.026573331,5.999352783,0.095717922,0.001981817,668.5798229,
8915,90,0.238894718,1.273085161,3.32654097,6.390360474,0.095817013,0.001963891,673.8370553,
8916,90,0.302548976,1.350952043,3.646058994,6.777510546,0.095915208,0.001945718,679.9370845,
8917,90,0.370096578,1.428144831,3.984934521,7.16084076,0.096012494,0.001926499,686.9251244,
8918,90,0.44150382,1.504669214,4.342976559,7.540387825,0.096108819,0.001903902,694.8429794,
8919,90,0.516737281,1.512480691,4.71999595,7.210317107,0.096204014,-0.10608684,701.1678725,
8920,90,0.592361315,1.497594277,5.080511806,6.648851563,0.090899672,-0.105128799,705.1693195,
8921,90,0.667241029,1.482854286,5.412954384,6.09291132,0.085643232,-0.104179906,709.2607585,
8922,90,0.741383743,1.468259344,5.71759995,5.542442654,0.080434236,-0.103239699,713.4387715,
8923,90,0.81479671,1.453808039,5.994722082,4.997391878,0.075272251,-0.102308003,717.7000222,
8924,90,0.887487112,1.439498965,6.244591676,4.457705749,0.070156851,-0.101384689,722.0412556,
8925,90,0.959462061,1.425330726,6.467476964,3.923331524,0.065087617,-0.100469622,722.3478023,
8926,90,1.030728597,1.411301942,6.66364354,3.394216996,0.060064136,-0.099562628,731.8102029,
8927,90,1.101293694,1.397411246,6.83335439,2.870310532,0.055086004,-0.09866338,738.1723718,
8928,90,1.171164256,1.383657301,6.976869916,2.351561291,0.050152835,-0.097770761,744.3467572,
8929,90,1.240347121,1.370043417,7.094447981,1.838011387,0.045264297,-0.096508966,750.3377323,
8930,90,1.308849292,1.399299627,7.18634855,2.273027435,0.040438849,-0.094397709,757.0047909,
8931,90,1.378814274,1.423726443,7.299999922,2.704262755,0.035718964,-0.093543394,763.9484478,
8932,90,1.450000596,1.44345629,7.43521306,3.131421746,0.031041794,-0.09269148,771.0912412,
8933,90,1.52217341,1.458574834,7.591784147,3.554516767,0.02640722,-0.091820591,777.7541828,
8934,90,1.595102152,1.469164401,7.769509986,3.973463192,0.02181619,-0.090514503,782.9535741,
8935,90,1.668560372,1.475283312,7.968183145,4.387003178,0.017290465,-0.083572148,787.9918647,
8936,90,1.742324538,1.464839567,8.187533304,4.089082158,0.013111858,-0.058639793,792.7155433,
8937,90,1.815566516,1.450423758,8.391987412,3.55848272,0.010179868,-0.057744856,797.4562102,
8938,90,1.888087704,1.436148159,8.569911548,3.032982809,0.007292625,-0.057189092,802.285035,
8939,90,1.959895112,1.422012961,8.721560688,2.512649849,0.004433171,-0.056666338,782.5635698,
8940,90,2.03099576,1.408016895,8.847193181,1.997452531,0.001599854,-0.056177607,813.1422639,
8941,90,2.101396605,1.394158587,8.947065807,1.487388608,-0.001209027,-0.055811103,820.1781322,
8942,90,2.171104534,1.380436421,9.021435238,0.98233596,-0.003999582,-0.054959904,827.006323,
8943,90,2.240126355,1.36684478,9.070552036,0.483335577,-0.006747577,-0.053685059,833.6315128,
