samp,x,vx,z,vz,phi,w,a1,a2
10,2.94200513330186,0.577990865888651,8.99878112217705,-0.0283494370259129,0.0219855412285781,-0.0120708547039074,6.93452287115102,6.92189220246474
10,2.97090467659599,0.58429446160781,8.99736365032623,0.0268283865424574,0.0213819984940314,-0.00994106860464546,5.82872775758968,5.81989721398539
10,3.00011939967607,0.588348719303167,8.99870506965384,-0.00543084231487446,0.0208849450643285,-0.00843851318912294,5.94359150532144,5.93696119352985
10,3.0295368356413,0.592326230962827,8.99843352753858,-0.0282382881132319,0.0204630194052816,-0.00730154791349475,6.0240852633494,6.02615568100254
10,3.0591531471895,0.596204350489457,8.99702161313339,-0.0441374052362338,0.0200979420098984,-0.00756695477582072,6.08153643276523,6.0900586878654
10,3.08896336471404,0.599967514664538,8.99481474287202,-0.0550990957930722,0.0197195942712879,-0.00886226165978259,6.13008398542312,6.14469675662289
10,3.11896174044732,0.603592814454853,8.99205978808276,-0.0618867176857023,0.0192764811883791,-0.0111203674515964,6.18515000462971,6.2034912791455
10,3.14914138117012,0.607054976468922,8.98896545219883,-0.0641201013741899,0.0187204628157943,-0.0139546656597384,6.24614235985162,6.26088595093309
10,3.17949412999362,0.610299221225484,8.98575944713041,-0.0616641261273101,0.0180227295327371,-0.0161877691485605,6.28453917518112,6.29070593935249
10,3.21000909105494,0.613216238957322,8.98267624082428,-0.0565375092727805,0.0172133410751996,-0.0170284377383008,6.25427695099093,6.25631949205632
10,3.24066990300283,0.615659668179687,8.9798493653608,-0.0539945278216491,0.0163619191881693,-0.0172016478003985,6.11495700228225,6.11569753780064
11,1.31353559785134,-0.0978953756199176,2.6533450141966,-0.0220868549582685,0.0646887851886132,0,8.93017986338429,11.9999866645064
11,1.30864082907034,-0.0436640058671154,2.65224067144868,0.309929322828914,0.0646887851886132,-0.491169088177526,11.9999539605825,11.9999770921605
11,1.30645762881329,0.0178462232275669,2.66773713756876,0.759281712893813,0.0401303308091275,-0.486742444054078,11.9999728227032,11.9999555895769
11,1.30734994001097,0.055578704412147,2.70570122319207,1.20542680397627,0.0157932086253498,-0.482349269908898,11.9999776946142,11.999888777617
11,1.31012887526787,0.0699536833685504,2.76597256336951,1.6478211640039,-0.0083242548598318,-0.477984252775671,11.9999786573734,11.9994941918781
11,1.3136265594726,0.0613999887645684,2.84836362154832,2.0859308515073,-0.0322234674952309,-0.473595320337478,11.9999774172915,10.3228517263661
11,1.31669655894713,0.0324809142401286,2.95266016410231,2.45329533802258,-0.0559032335133846,-0.200983380001008,11.9999751441329,9.40822385848683
11,1.31832060469543,-0.014931859912614,3.07532493098205,2.78017454021207,-0.0659524025180525,0.215509695789126,11.9999724103172,10.4866009634715
11,1.3175740117361,-0.0731300497499685,3.21433365797126,3.14568408732175,-0.055176917734717,0.45570522982792,11.9999687796425,11.9982225135137
11,1.3139175092849,-0.12451556042139,3.37161786231595,3.56759544321892,-0.0323916562495389,0.451874171235287,11.9999630479844,11.9996566564839
11,1.30769173130012,-0.153890466763545,3.54999763445549,3.98635259027186,-0.0097979476924307,0.447847288850862,11.9999477963765,11.9996663880712
11,1.29999720799834,-0.161633403558468,3.74931526396877,4.40143818363117,0.0125944167487648,0.443852731634378,11.9999169878795,11.9997195456104
11,1.2919155377997,-0.148142782222701,3.96938717315001,4.81240958588053,0.0347870533314873,0.439880770758115,11.9998371515347,11.9997508460314
11,1.28450839866761,-0.113822220220553,4.21000765244372,5.21883736864325,0.0567810918717718,0.435926855086288,11.9994879237319,11.9997363308036
11,1.27881728763549,-0.0590810540607513,4.47094952087556,5.62029947647608,0.0785774346288515,0.431955049721666,11.7265929310347,11.9995766783065
11,1.27586323491128,0.0148247387441709,4.75196449469904,6.00570041980265,0.100175187116394,0.384381415609325,9.77687091062692,10.7283920666011
11,1.27660447182722,0.0954144327604105,5.05224951568885,6.25933578621841,0.119394257897391,0.228670910284789,0.00182547978763772,0.000930019002265496
11,1.2813751934439,0.0944882292478874,5.36521630499946,5.70733586329475,0.130827803412188,0.226751572399822,0.00119718317984289,0.000567634431388829
11,1.28609960488484,0.0935672898048363,5.65058309816389,5.16073018518278,0.142165382032764,0.224807001016686,0.00120432174344027,0.000492018211015643
11,1.29077796935348,0.0926558164132625,5.90861960742274,4.61950170781791,0.153405732084215,0.222893210432873,0.00178893239991094,0.000525330094303968
11,1.29541076015233,0.0917577760579577,6.13959469281336,4.08362421353671,0.164550392606515,0.221084890043842,0.0926855481690629,0.000689603960857454
11,1.29999864893297,0.0914575076012528,6.34377590348994,3.55655748087321,0.175604637109211,0.233810055409149,0.00459162011884739,0.000664766003993039
11,1.30457152432939,0.0905935044222426,6.52160377753337,3.03125575317256,0.187295139880235,0.232329385367942,0.00292418489492025,0.000721663320367158
11,1.30910119956684,0.0897285780084589,6.67316656519181,2.51106158322917,0.198911609149252,0.230586177764071,0.00245987908795063,0.00095493797431185
11,1.3135876284836,0.0888720066998548,6.79871964435312,1.99597819756337,0.210440918038133,0.228747081019047,0.0023137764489652,0.00194377476571422
11,1.31803122883494,0.0880323191279081,6.89851855423117,1.48599666079347,0.221878272089831,0.226742982617808,0.00588402174222456,1.79291679474161
11,1.32243284480767,0.102773760365921,6.97281838727077,1.04994854138064,0.23321542122559,-0.0612274827652641,10.7812002797748,11.9990408216824
11,1.32757153284231,0.309029780473099,7.02531581433977,1.4216970267621,0.230154047087299,-0.255529697576429,11.7851333352799,11.9994707863797
11,1.34302302188231,0.51961922236184,7.09640066567785,1.82891386315959,0.21737756220677,-0.28751881188063,11.9989847122989,11.9995434801284
11,1.36900398301674,0.718275728686859,7.18784635883581,2.24300626154728,0.20300162161004,-0.285014795050434,11.9995993266092,11.9995982733319
11,1.40491776946743,0.901698399059736,7.29999667191315,2.65588210835836,0.188750881854584,-0.282443793074817,11.9993971872317,11.9989777797863
11,1.45000268943677,1.07010229581055,7.43279077733177,3.06728250830669,0.174628692198413,-0.279829044870029,11.9992349689649,11.9974608840445
11,1.50350780422694,1.22371394094871,7.58615490274781,3.47697916684359,0.160637239952961,-0.277021133297971,11.9988298210116,11.9939321867927
11,1.56469350127406,1.36275595429705,7.76000386109068,3.8846957029761,0.146786183286571,-0.273738781200506,11.3598879525283,11.1067300132141
11,1.63283129898861,1.47860804159932,7.95423864624016,4.23097891208784,0.133099244225661,-0.23076438710374,4.78556775115918,4.73816326646554
11,1.70676170106829,1.51380661373869,8.1657875918452,4.07047122904919,0.121561024869729,-0.221098174781063,0.677449966239908,0.643467652544433
11,1.78245203175495,1.5052459458315,8.36931115329831,3.59152473641091,0.110506116129798,-0.21366669905323,0.00925506430779913,0.00671913883321794
11,1.85771432904625,1.49050247976478,8.54888739011952,3.06629988081636,0.0998227811762223,-0.211333677351849,0.00929559340370479,0.00439773406798001
11,1.93223945303422,1.47588571870028,8.70220238416102,2.54615620871558,0.0892560973077141,-0.208643790088454,0.00908669503584163,0.00480179244889078
11,2.00603373896897,1.46140820055588,8.82951019459748,2.03114022282724,0.0788239078023693,-0.206076238687995,0.00835115428480252,0.0048494178274547
11,2.07910414899651,1.4470650280577,8.93106720573952,1.52116679787311,0.0685200958670266,-0.203657153181907,0.0272736048092513,0.0130327965221165
11,2.15145740039914,1.43293379560876,9.00712554563383,1.01727765450052,0.0583372382069371,-0.199541636334292,0.446340062744506,0.370888988978279
11,2.22310409017933,1.42068567004362,9.05798942835949,0.548886317348497,0.048360156389195,-0.185669598971989,1.59635942249382,1.53345871505436
11,2.29413837368126,1.41265116672533,9.0854337442275,0.176062622547466,0.0390766764395989,-0.173930745998991,2.84715111936594,2.80416572473112
11,2.36477093201728,1.40744552219088,9.0942368753554,-0.0938456714098556,0.0303801391387416,-0.165484227528576,4.02012273100466,3.99049331602672
11,2.43514320812657,1.40318680207888,9.08954459178535,-0.268187267585307,0.0221059277615378,-0.159250853399878,4.98042229817275,4.95064835361692
11,2.50530254823028,1.39803445862792,9.07613522840643,-0.365154557270269,0.0141433850909272,-0.153050579573358,5.70389042433557,5.66502113684908
11,2.57520427116143,1.39061944141997,9.05787750054315,-0.404508838298307,0.00649085611181016,-0.145450977347831,6.25675901592745,6.20846208043605
11,2.64473524323219,1.38012964087737,9.03765205862837,-0.400279492727689,-0.000781692755866914,-0.136411499853564,6.74597150823401,6.69233120898883
11,2.71374172527582,1.36613934209145,9.01763808399203,-0.357771135333418,-0.0076022677486791,-0.126598620245663,7.22070263212979,7.16658078042829
11,2.78204869238016,1.34838728257353,8.99974952722533,-0.27833572096581,-0.0139321987609617,-0.11679720441879,7.47395674384486,7.42098870149026
11,2.84946805650861,1.3269375632089,8.98583274117697,-0.179735802223888,-0.0197720589817895,-0.107268806858161,7.50083537789285,7.44792572163977
11,2.91581493466882,1.30222330122797,8.97684595106569,-0.0800454934811935,-0.025135499324501,-0.0978356972197643,7.39188480077588,7.33773004945852
11,2.98092609973,1.27480368859907,8.97284367639155,0.00996807551171996,-0.0300272841852337,-0.0882884590200213,7.19434134767911,7.13850592218344
11,3.04466628415973,1.24527882987077,8.9733420801671,0.0834043125817446,-0.0344417071359426,-0.0785584290403148,6.93441173536048,6.87706383436141
11,3.10693022565305,1.21425599915191,8.97751229579621,0.135523888590327,-0.0383696285876473,-0.0686741678504871,6.64280633773232,6.5838997713753
11,3.16764302561043,1.18228555188502,8.98428849022582,0.164047933416312,-0.0418033369798539,-0.0586296762393257,6.3588710229797,6.29757741249275
11,3.22675730320448,1.14978452569978,8.99249088689681,0.169788643278528,-0.0447348207915021,-0.0482938588817075,6.12475321969718,6.06015667463862
11,3.28424652948926,1.11698203075947,9.00098031906099,0.156864077363062,-0.0471495137352703,-0.0375228010651945,5.95572278851126,5.8883161136402
11,3.34009563102703,1.08398899824691,9.00882352292946,0.130608371055928,-0.0490256537882107,-0.026399277420181,5.84814198095518,5.7807045288938
11,3.39429508093918,1.05087449961767,9.01535394148263,0.0961067068970064,-0.0503456176588927,-0.0153711636079927,5.79552753474311,5.73279231667112
11,3.44683880591988,1.01769228661948,9.02015927682789,0.0579610399120441,-0.0511141758389505,-0.00519488082069884,5.77776342340596,5.72501367276359
11,3.49772342025067,0.984545994723627,9.02305732882392,0.0191676161178681,-0.0513739198796223,0.00329193710710128,5.79275200364868,5.75434980145064
11,3.54695071998667,0.951519148195849,9.02401570963022,-0.0175084423524705,-0.051209323023877,0.00940659618607972,5.84208111836389,5.82061693171855
11,3.59452667739628,0.918653619381746,9.02314028751296,-0.0492752656708273,-0.0507389932141518,0.0127560185517104,5.92922434195937,5.92574685005741
11,3.6404593583652,0.885933990216349,9.02067652422974,-0.0731579688070693,-0.050101192286112,0.0131973579686407,6.03536078678246,6.04933254105431
11,3.68475605787585,0.853370687764374,9.01701862578962,-0.0877561267552057,-0.0494413243871929,0.0108428371162021,6.13699086661154,6.16548841159946
11,3.72742459226391,0.821009957498223,9.01263081945202,-0.0936285185413308,-0.0488991825308651,0.00618542752726887,6.2273540808796,6.26492290310617
11,3.76847509013866,0.788861515767823,9.00794939352501,-0.0919637045653611,-0.0485899111539572,0.000118623414643289,6.31069449354898,6.35060246374412
11,3.8079181659269,0.756860081984411,9.0033512082967,-0.0836587809930469,-0.0485839799826588,-0.00626772179984554,6.38491908233,6.42084195443472
11,3.84576117002597,0.724906358805283,8.99916826924692,-0.0697532208032272,-0.048897366072069,-0.0119588464860083,6.44058953412703,6.46775527739657
11,3.8820064879661,0.692919992744523,8.99568060820654,-0.0519585197051011,-0.0494953083957777,-0.0161974966138391,6.47070879809323,6.48617628432787
11,3.91665248760318,0.660858202494515,8.99308268222099,-0.0324468365680777,-0.0503051832258742,-0.0185261929918953,6.47731281553892,6.47964361331681
11,3.94969539772777,0.628704934915463,8.99146034039224,-0.0131474859115972,-0.0512314928748755,-0.0187320143755045,6.46640295066509,6.45549232048342
11,3.98113064447342,0.596469609587864,8.99080296609627,0.00455672942886282,-0.0521680935930642,-0.0168173507766702,6.44211227410131,6.41959813121827
11,4.01095412495268,0.564199050811125,8.99103080256731,0.0196935907377035,-0.0530089611313221,-0.0130633954112571,6.40804267604004,6.37751404385409
11,4.03916407749311,0.531977489214,8.99201548210379,0.0316637023122173,-0.0536621309013234,-0.00806098243476759,6.36910838380278,6.33506584151607
11,4.06576295195369,0.499913500139699,8.99359866721901,0.0402985067450754,-0.0540651800225166,-0.00254146560721568,6.32896473293485,6.29507715216891
11,4.09075862696056,0.468131554667116,8.99561359255592,0.0456874506698285,-0.0541922533023499,0.00290347133520186,6.29012677824531,6.25860872492939
11,4.11416520469381,0.436758425829236,8.99789796508911,0.0480601373800329,-0.0540470797350811,0.00792017055435733,6.25590111122805,6.22828863326653
11,4.13600312598516,0.405903039788579,9.00030097195788,0.0478767992079254,-0.0536510712068736,0.012266727089804,6.22803746332953,6.20579380609878
11,4.15629827797447,0.375653650945174,9.00269481191811,0.0457269485264952,-0.053037734851913,0.0157150663683275,6.20472028740066,6.18865686397475
11,4.17508096052162,0.346089122821274,9.00498115934436,0.042024721899092,-0.0522519815330453,0.0181434642177335,6.18460143353078,6.17418457200822
11,4.19238541666258,0.31727323080083,9.00708239543931,0.0370198541244935,-0.0513448083217264,0.0196465080139621,6.17525119109129,6.16902118811359
11,4.20824907820251,0.289215017583516,9.00893338814562,0.0315170225202897,-0.0503624829206153,0.0204660969879428,6.17650332625993,6.17309165911727
11,4.22270982908157,0.261902959124524,9.01050923927179,0.0263023061185859,-0.0493391780708247,0.0208273595357627,6.18632766679904,6.18512453123372
11,4.23580497703768,0.23531743088159,9.01182435457793,0.0220233997016249,-0.0482978100936631,0.0208319984430336,6.2006241410121,6.20183120453396
11,4.24757084858164,0.209443714850152,9.0129255245633,0.0190305635531947,-0.0472562101711591,0.0204509636534338,6.21438038542897,6.21815578990476
11,4.25804303432403,0.184278303533674,9.01387705274129,0.0172743079920064,-0.0462336619881577,0.0196624312450448,6.2227225721604,6.22831036663558
11,4.26725694950059,0.159827575559505,9.01474076814125,0.0162859443429487,-0.0452505404256003,0.0185910289991228,6.22053932319526,6.22692649224454
11,4.27524832827843,0.136105208644491,9.01555506535878,0.0151888166075089,-0.0443209889753657,0.0174013908696575,6.17450542036699,6.18143654930489
11,4.28205358871051,0.113230390467124,9.01631450618956,0.0105229223770438,-0.0434509194316334,0.016135449693995,6.16299410554818,6.17083889477881
11,4.28771510823371,0.0910402263277571,9.0168406523088,0.0050518976172764,-0.0426441469467157,0.014734741660953,6.15451078903065,6.16312929310274
11,4.29226711954994,0.0694854935460643,9.01709324719005,-0.000985156037044424,-0.0419074098634844,0.0132228736397794,6.14542645599658,6.15400192858111
11,4.29574139422705,0.0485279837585228,9.01704398938856,-0.0076635680595783,-0.0412462661813489,0.0117315277061995,6.1334252969717,6.14111067299618
11,4.29816779341477,0.0281346988065565,9.0166608109859,-0.0152412454581349,-0.0406596897959322,0.0103960491625696,6.1160147711732,6.12225826520262
11,4.29957452835484,0.00828062001999236,9.01589874871328,-0.0241578626706689,-0.04013988733774,0.00930331775461863,6.09289829114323,6.09726328513474
11,4.29998855935555,-0.0110549449390677,9.01469085557999,-0.0348673102439989,-0.0396747214499913,0.00852100279002121,6.06550589856256,6.06846725314691
11,4.29943581210856,-0.0298925460216887,9.01294749006797,-0.0476703272536085,-0.0392486713105146,0.00797032661151974,6.03740040147073,6.03932548209085
11,4.29794118480824,-0.0482555117550744,9.01056397370542,-0.0625882278608526,-0.0388501549799814,0.00759042136638239,6.01296120610197,6.01815520661568
12,1.88420167210616,0.0671099601315832,2.66615752565688,0.0249044879688683,-0.0437305630019191,0,0.00492406705865739,11.9993509773239
12,1.88755717011273,0.0457885469367028,2.66740275005532,0.00631679076121999,-0.0437305630019191,-1.9191083056424,4.11480136446806,2.09833567738272
12,1.88984659746517,0.0346442742438438,2.66771858959229,-0.23986754361552,-0.139685978283732,-1.57916343879192,11.9987241498088,8.13916178833
12,1.89157881118296,-0.07608417957761,2.65572521241044,0.0571011605889163,-0.218644150221806,-0.947389406737598,11.9991587585539,8.8857126463901
12,1.88777460220968,-0.253685530328739,2.65858027043882,0.368702457257128,-0.266013620555606,-0.440692576342629,11.999087873837,8.73022253967709
12,1.87509032569885,-0.465737712732643,2.67701539330061,0.661982263564474,-0.288048249376339,0.0863009241613425,11.9987085846732,9.27763690562728
12,1.85180344006781,-0.699116318627553,2.71011450647778,0.968107179237883,-0.283733203167411,0.520893958473486,11.9972430302452,9.37705525640255
12,1.81684762414203,-0.927808028600766,2.75851986543861,1.27594072236133,-0.257688505242103,0.935425538782864,11.9808221172856,9.89939203603216
12,1.77045722271759,-1.13820699378006,2.8223169015556,1.6058651493526,-0.210917228307139,1.26001681342252,9.24265325490485,8.42699342272367
12,1.71354687303418,-1.27264380709305,2.90261015902217,1.77979875795282,-0.147916387636606,1.37915703491427,11.5832470701573,11.997353419212
12,1.64991468268512,-1.39693844333224,2.99160009691874,2.1900140073217,-0.078958535893853,1.30046002261138,11.1544640822229,11.9992418061596
12,1.58006776052411,-1.45508851950448,3.10110079728377,2.5866823946906,-0.0139355347659224,1.15356543737751,11.1918512562634,11.9996478216837
12,1.50731333455448,-1.45348883639683,3.23043491701725,2.98368581356681,0.0437427371004498,1.01391282666485,11.9937445257586,11.9997888562765
12,1.43463889274024,-1.39787532672048,3.37961920769456,3.40754270327373,0.0944383784314989,1.00380024008587,11.9988732724038,11.9998474519289
12,1.36474512640983,-1.29502092899258,3.54999634285727,3.82412527404253,0.144628390434362,0.994590093197292,11.9959446904623,11.9998324448212
12,1.29999407996582,-1.14611784647485,3.74120260656354,4.23083885337585,0.194357895094035,0.984996849860815,11.0063977716644,11.9997958337695
12,1.24268818763836,-0.95989495852942,3.9527445492365,4.58739804176742,0.243607737590719,0.817168488340201,10.6145845754779,11.9997374916756
12,1.19469343970838,-0.735688758080524,4.18211445132906,4.91578660538456,0.284466162011644,0.588173161984121,10.7288668395638,11.9996507108634
12,1.15790900180095,-0.477318660709038,4.4279037816025,5.23576560785309,0.313874820113448,0.379542420654524,10.4914243610368,11.99950871776
12,1.13404306876217,-0.199235623336137,4.68969206199937,5.53594240315543,0.332851941150263,0.134825450944388,10.7454122550674,11.9992520700364
12,1.12408128759209,0.0953120604191574,4.96648918216138,5.83726498768353,0.33959321370135,-0.0670050450190211,10.8620905834923,11.9986203362606
12,1.12884689060984,0.394176661343264,5.2583524315498,6.13794058909193,0.336242961452238,-0.24824541995715,11.4209740459521,11.9959815360098
12,1.14855572367386,0.694480539473935,5.56524946100865,6.45732911405495,0.323830690457384,-0.338007444678388,0.0106138643842913,0.0725710361887841
12,1.18327975064448,0.688683732660642,5.88811591671568,5.90637866208309,0.306930318226738,-0.344871765016603,0.00659694396531221,0.00595736503700925
12,1.21771393727452,0.682054255806699,6.18343484982414,5.35821631411494,0.289686729979183,-0.341658689068308,0.00619013744506219,0.00425754377172909
12,1.25181665006201,0.67545843028307,6.45134566553422,4.8153722083939,0.272603795529048,-0.338267712706051,0.00788095856436938,0.00461122884285782
12,1.28558957157348,0.668942604691769,6.6921142759582,4.27795047807345,0.255690409897029,-0.334693381183061,0.0176847501677918,0.00837192706208637
12,1.3190367018054,0.662618288034377,6.90601179986616,3.74633708651081,0.23895574084117,-0.330184395189123,11.9926669647543,11.9042414599262
12,1.35216761620445,0.878776585696849,7.093328654196,4.13305486359332,0.222446521083655,-0.313058051173395,11.9972398991628,11.9940519141458
12,1.39610644548661,1.07850798283382,7.29998139738001,4.5231424592071,0.206793618525341,-0.30972418994992,11.9940546492961,11.9681935974636
12,1.45003184462562,1.26159181157533,7.5261385203377,4.91142090441043,0.191307409026571,-0.302792709463586,9.11172766358481,8.75392650149886
12,1.51311143520586,1.38293752328249,7.77170956555553,5.06311729145583,0.176167773552496,-0.242813333290039,0.0263019490296056,0.0159433849586781
12,1.58225831137127,1.36961599918937,8.02486543012562,4.52442118039583,0.16402710688575,-0.238965786770782,0.0289726873033457,0.00853089597394149
12,1.65073911133193,1.3563784962478,8.25108648914283,3.99084586691841,0.152078817545116,-0.233539628760051,0.025826576767129,0.00723906064380397
12,1.71855803614545,1.34322702674578,8.45062878248628,3.46235242926204,0.140401836105148,-0.228459098727805,0.0255519131149896,0.00711093205510162
12,1.78571938748382,1.33018742909458,8.623746403947,2.93904727443574,0.128978881166903,-0.223447840686834,0.0262943350909186,0.00780122005422433
12,1.85222875893958,1.31726846313898,8.77069876766647,2.42095073818324,0.117806489130801,-0.218473442757317,0.00104721557684719,0.00949881666097575
12,1.91809218209753,1.30435076588747,8.89174630457337,1.90703495485745,0.106882816991262,-0.217855068476648,0.0286119514533635,0.0119673276305898
12,1.98330972039287,1.29168343522551,8.98709805231399,1.39935338287727,0.0959900635658155,-0.213226875946954,0.0371015606659622,0.0162733213933894
12,2.04789389215507,1.279172242448,9.05706572145561,0.897171839845292,0.0853287197669052,-0.207971051242014,0.0517105505771719,0.0232269493276648
12,2.11185250427837,1.26683599471374,9.10192431344563,0.400780746980788,0.0749301672032806,-0.201537776159755,0.707932690293547,0.628733682090465
12,2.17519430401492,1.25829488065672,9.12196335079239,-0.0411859787745564,0.0648532783932512,-0.187048064106383,2.62285834855563,2.58940335616061
12,2.23810904804859,1.25920217816643,9.11990405185135,-0.326504020905774,0.0555008751857386,-0.180008091785182,4.36352394932245,4.31750054764997
12,2.30106915695772,1.26576412120532,9.10357885080361,-0.472543145924772,0.0465004705943762,-0.171020674530175,5.72293407998184,5.67580166854431
12,2.36435736301876,1.27416488629668,9.07995169350469,-0.510107161084316,0.0379494368659772,-0.161936882216593,6.66422896947639,6.61671448754561
12,2.42806560733434,1.28146086772364,9.05444633544749,-0.473090169364552,0.0298525927535025,-0.152873894430769,7.24525676393569,7.19601437152035
12,2.49213865072123,1.28581707399629,9.03079182697596,-0.390632139696183,0.0222088980305353,-0.143616189117013,7.50063558207443,7.44348241040188
12,2.55642950442173,1.28622471807655,9.01126021998757,-0.28908011771412,0.0150280885734105,-0.133176263623668,7.52994903688233,7.4587476557416
12,2.6207407403262,1.28242889292164,8.9968062140981,-0.186693732102854,0.00836927539103063,-0.12058279274302,7.40030280351515,7.32007144667423
12,2.6848621849729,1.27465096835374,8.98747152748913,-0.0958324807556664,0.00234013575268098,-0.106658118857412,7.16071974591794,7.08348917640131
12,2.74859473339118,1.26341084370796,8.98267990344761,-0.0245938108720792,-0.00299277019145967,-0.093339171501916,6.9192902465285,6.85223799425711
12,2.81176527557714,1.24934765513809,8.9814502129005,0.0273326182266351,-0.0076597287679441,-0.0817688918106587,6.73721669755161,6.68229956195986
12,2.87423265833457,1.23300206936498,8.98281684380869,0.0648756272548611,-0.0117481733600041,-0.0722445947109499,6.56074210046326,6.51807493326667
12,2.93588276180331,1.21481953968849,8.98606062516875,0.0886159586592481,-0.0153604030972113,-0.0647662017144595,6.38377245436387,6.35335039635547
12,2.99662373878819,1.19516696058434,8.99049142309956,0.0986478491762368,-0.0185987131846997,-0.0593144812931844,6.22831741381626,6.20905341282552
12,3.05638208681783,1.17430585104841,8.99542381555676,0.0967566286954898,-0.0215644372511845,-0.0556972245132565,6.09878484463381,6.08647625179101
12,3.11509737937063,1.15241152774506,9.00026164699046,0.0849344027085218,-0.0243492984786726,-0.0532254606934609,5.99944701128701,5.98885690102785
12,3.17271795575823,1.12958252396769,9.00450836712529,0.065448335650156,-0.0270105715151007,-0.0510509493969649,5.93420620519921,5.92286734904889
12,3.22919708195691,1.1058571653047,9.00778078390759,0.0409586070794028,-0.0295631189865597,-0.0487762528499735,5.90321914336956,5.89172322804618
12,3.2844899402224,1.0812412940967,9.00982871426165,0.0142316534735267,-0.0320019316304534,-0.046496944598251,5.91194764872538,5.90260877825784
12,3.33855200492744,1.05570651836409,9.01054029693561,-0.0114956030494023,-0.0343267788614799,-0.0445833228838995,5.9582309965087,5.95261209062564
12,3.3913373308458,1.02920907424126,9.00996551678349,-0.0332178188354829,-0.0365559450064526,-0.0432821563708541,6.03210528642176,6.03006102921742
12,3.44279778455798,1.00170861957895,9.00830462584205,-0.0488109958821988,-0.0387200528253948,-0.0425646701682216,6.12156620052157,6.12145764588172
12,3.49288321553698,0.973176541871504,9.00586407604819,-0.0571760396540517,-0.0408482863338011,-0.0421633681012952,6.2120823426325,6.21098087068604
12,3.54154204263057,0.943612662072865,9.00300527406558,-0.0584192741825933,-0.0429564547384473,-0.0416068190097818,6.29203335032305,6.28626596963395
12,3.58872267573417,0.913050102979067,9.00008431035636,-0.0535894863913704,-0.0450367956881106,-0.0403087445920778,6.35482303443838,6.3408282579591
12,3.63437518088304,0.881554719603024,8.99740483603652,-0.0442388349272955,-0.0470522329165015,-0.0377059954790307,6.39541753520961,6.37091214563367
12,3.67845291686306,0.849235675609533,8.99519289428972,-0.0322481047069956,-0.0489375326888831,-0.0334450250673763,6.41371939397297,6.37867865922691
12,3.72091470064337,0.816240965500973,8.99358048905382,-0.0193958097823547,-0.0506097839403622,-0.0275368333815056,6.41356863012796,6.37010478885565
12,3.7617267489182,0.782749181123437,8.99261069856407,-0.00705400168822344,-0.0519866256072682,-0.0203342365403653,6.39855656540173,6.3500117293373
12,3.80086420797412,0.748967762505424,8.99225799847903,0.0037521684295777,-0.0530033374318782,-0.0123836479559625,6.3723549455695,6.32265808043635
12,3.83831259609911,0.715121061245189,8.99244560689993,0.0123212972841567,-0.0536225198270677,-0.0043204490296155,6.33839312682105,6.29198881204316
12,3.87406864916105,0.681434432570497,8.99306167176369,0.0182497409079255,-0.0538385422757753,0.00314321178549067,6.30033884920002,6.2618991911986
12,3.90814037078923,0.648115828762216,8.99397415880881,0.0214352046122937,-0.0536813816835959,0.0092652052956703,6.26042310336577,6.23369011054655
12,3.94054616222696,0.615346028686208,8.99504591903937,0.0219144568561517,-0.0532181214158053,0.0134589119950551,6.22173867129361,6.20838614309661
12,3.97131346366087,0.58325974430242,8.99614164188238,0.0198841648470106,-0.0525451758129701,0.0154739171202527,6.18793958082006,6.18703369127084
12,4.00047645087556,0.551931697921426,8.9971358501252,0.0157215923180746,-0.0517714799538239,0.0154792847153843,6.1619164123591,6.17015294696995
12,4.02807303577119,0.521375464230005,8.99792192974184,0.00993179507604667,-0.0509975157148917,0.0140218160290516,6.14621088565783,6.15880971232195
12,4.05414180898222,0.491549258846007,8.99841851949662,0.00315423326444712,-0.0502964249102659,0.0118795269816753,6.14228048751839,6.15413100009594
12,4.07871927192404,0.462372692113873,8.99857623116102,-0.00387813749948345,-0.0497024485580155,0.00987629163536763,6.15020442647209,6.15714968757061
12,4.10183790652924,0.433749007084151,8.99838232428739,-0.010396676293117,-0.0492086339731025,0.00867596570861159,6.16656904166437,6.16617496762877
12,4.12352535688295,0.405596838051311,8.99786249047418,-0.015840757430747,-0.0487748356845647,0.00866076034330984,6.18860922659921,6.18038736424361
12,4.14380519878501,0.377862495160128,8.99707045260412,-0.0197951159113235,-0.0483417976643458,0.00989813826176286,6.21369020262304,6.19943467522184
12,4.16269832354251,0.350527656047657,8.99608069681,-0.0219645105423902,-0.0478468907482771,0.0120897414388343,6.2411666516319,6.22397718331344
12,4.1802247063444,0.323605216552436,8.99498247128422,-0.0220545559742245,-0.0472424036734506,0.0147310069021167,6.27044334001137,6.25340699733415
12,4.19640496717154,0.297134554314558,8.99387974348669,-0.0198201281288567,-0.046505853325583,0.0173239480483679,6.29986664184283,6.28587786311301
12,4.21126169488681,0.271173517133709,8.99288873708121,-0.0151558899989444,-0.0456396559205573,0.0194058906338817,6.32746715787617,6.31918750050183
12,4.22482037074307,0.245787019880845,8.99213094258196,-0.00812191178650162,-0.0446693613864451,0.0205555946803445,6.3504570469853,6.34854485731535
12,4.23710972173671,0.221040811888232,8.99172484699304,0.000923484536109471,-0.0436415816502341,0.0206761335635414,6.3644186740457,6.36788715338348
