,x,y,theta,delta,vel,value,d1,d2,d3,d4,d5,d6,d7,d8
162,3.7412490592,4.1727609038,2.3762851704,2,3,882.3734587461,10,1.301938653,0.5083543658,0.3830362856,0.3499421477,0.3574489057,0.5798163414,16.8664474487
163,-0.1019237215,-3.0054334477,-1.5707278143,3,4,-788.6916352075,0.9215805531,0.7014480829,0.594576776,0.6730284095,3.5472373962,1.4469479322,1.1430096626,1.1960012913
164,4.9298771139,-3.6706033567,0.8914047139,4,5,-929.8447099193,13.7033662796,15.513551712,1.1655263901,0.950796783,0.988602519,1.3186892271,10,14.1630191803
165,-1.2886444419,-1.3530364334,-0.8256116739,1,2,-286.2982199866,2.6537160873,1.2652068138,0.813260138,0.6637389064,0.659024477,0.7225047946,1.060755372,1.3046063185
166,3.6152355825,4.6557855512,2.209783311,2,3,493.9078814563,10,10,3.2608816624,0.856520474,0.6893479228,0.6933695078,0.8364771008,1.785810113
167,4.1996747644,-0.4151774303,1.8869053674,3,4,-223.6279203818,0.6507667899,0.400313586,0.3319161832,0.3135793805,0.3571063578,0.5064725876,1.1978048086,2.1529495716
168,-1.8381095063,-4.5683588134,1.4365293232,4,5,-416.299018713,0.5595393777,1.6745442152,1.4693938494,1.1632735729,0.8370514512,0.6213496923,0.4415231049,0.2526821196
169,4.695006306,4.2082821805,-0.6559714609,1,2,-677.0612912308,24.5153121948,10,10,10,10,10,10,10
170,3.341632264,4.6382682978,0.8083090908,2,3,-504.8860599686,10,10,10,10,27.1394691467,16.1021995544,1.0130758286,0.621927321
171,-0.7759426541,-1.4732920867,-0.8672962017,3,4,-142.4810675506,2.2589735985,0.7436983585,0.4648744166,0.3797974288,0.3790935576,0.4374068677,0.5946109295,1.2698857784
172,4.6516918376,4.5966242247,2.2662973503,4,5,529.9117278355,10,10,2.0112175941,1.3340512514,1.2547328472,1.4307122231,27.238779068,14.3927631378
173,-0.6063113767,-0.466246007,1.2309093753,5,6,-589.1609237823,0.6329936981,1.0069992542,2.0809323788,1.4829896688,0.6386930346,0.4182198644,0.3760119975,0.3728121817
174,-2.0115259014,3.9266991111,1.2575326812,1,2,2000,0.474511385,0.4636703432,10,0.584300518,0.7398157716,0.9289947748,1.1756896973,0.2492422462
175,0.7417541937,0.1046826343,0.0300356947,2,3,-713.8836040264,0.384981662,0.3394444287,0.3589261174,0.4289861321,0.6046079397,2.0488390923,2.3315117359,0.9395567179
176,4.8380609691,-3.5897225246,3.1129206313,3,4,-346.5181600921,3.7860846519,10,10,25.6160869598,15.2484550476,12.1796550751,11.6039924622,28.5978240967
177,3.8251385108,4.6304403442,2.3158634644,4,5,717.5105851838,10,10,1.4440834522,0.9101138115,0.7809015512,0.8454195857,1.1892755032,10
178,2.1872164835,3.6143958959,-1.614384056,1,2,-898.4264307656,0.2662370801,0.3015945852,0.4914723635,2.0538008213,1.513733387,0.9907862544,0.7504850626,0.6596482396
179,2.7040519179,-4.7318238789,2.1179636155,2,3,-407.4531669648,1.089605689,1.5336717367,5.4923868179,24.9211483002,23.6564292908,26.3237018585,10,10
180,-1.643830996,-2.2271286434,2.4217371358,3,4,-266.5808878845,1.5046559572,1.1170797348,0.8585535288,0.6066490412,0.4966725707,0.4438563585,1.4958972931,1.3496698141
181,4.1623546152,-3.7871410499,-1.8482375102,4,5,-416.6916003902,10,10,10,10,10,10,10,10
182,3.9199450554,4.4962161979,-3.0847257146,1,2,996.1169213106,1.0099974871,0.7373613119,0.7164785862,0.8227440119,1.3307060003,10,10,8.3661279678
183,4.8802814272,-4.2285628092,0.2343275391,2,3,-961.1943713159,3.8793001175,4.6729698181,7.2722263336,2.2939958572,1.42991364,1.3136425018,1.5706279278,10
184,0.2732726884,0.6308692221,0.8470847852,3,4,-872.4038269064,0.2905050516,0.3489760756,0.589654386,1.9739928246,2.3458683491,1.020460844,0.7015944123,0.6188371181
185,-2.9532127531,-2.4725257907,2.3109245859,4,5,-991.6323335653,10,10,10,10,10,10,0.7376368642,0.5745990276
186,0.2124226299,0.3408044188,0.6623851838,5,6,-657.8344185343,0.5472314358,0.6088966131,0.7994887829,1.6462949514,4.128683567,0.7742651701,0.4593220055,0.3755912483
187,-0.3836656639,-1.995771712,-1.9013728125,1,2,-346.3679933643,1.9395855665,1.9878629446,1.4929317236,1.7058712244,1.2135521173,0.5666015148,0.4788225591,0.4460814595
188,1.2873287172,-3.3202165812,2.0001212496,2,3,-812.0927184517,0.4110244215,0.5144944191,0.6766030788,0.88735044,2.7050154209,1.895481348,1.0882091522,0.522603631
189,2.343871162,3.7274268643,2.6627960282,3,4,1587.6413467672,2.4009621143,2.0982334614,0.5046615601,0.3575899303,0.3260282278,0.3589355946,0.4963152111,0.257403791
190,0.5785839316,-1.141816836,-2.2859806187,4,5,-476.2272295842,0.6309098005,0.7028939128,0.8617731333,1.1823087931,1.7258204222,2.4213411808,0.3221774995,0.2525119483
191,1.5171070133,-3.2661426871,-2.1176535718,1,2,-438.362944619,0.5925226808,0.5521803498,0.6143938899,0.820540309,1.4645562172,2.4624960423,0.8068394065,0.4617651999
192,-1.3250315153,0.5816882211,1.0237587007,2,3,-879.2511197989,0.3187716901,0.4474861026,0.6512746215,0.9327287674,1.2795835733,1.5698593855,0.630802691,0.6028716564
193,3.0658508519,1.7012566858,-2.0279624841,3,4,-434.0869985188,1.3228526115,2.5506999493,1.1227340698,0.7030425072,0.5512493849,0.4794670045,0.3022592962,0.2495707572
194,4.5390167346,1.3085609927,-1.7093119879,4,5,-310.4573414497,2.3769137859,0.5660731196,0.3499496877,0.2899235487,0.2767313421,0.3174998164,0.421320498,0.7068516016
195,0.2166906473,-1.2057629629,-1.3633133294,1,2,-293.1848317279,0.797925055,1.2760899067,2.0952942371,0.8634651303,0.5087851286,0.4478479624,0.4907217026,0.2583686411
196,1.8294961139,0.1705062047,-2.7342985254,2,3,-526.5044726144,10,10,10,0.8417614698,0.6553685069,0.8631646633,0.4996588528,0.4918864965
197,4.2841615116,-2.2649528576,-0.3494196383,3,4,-863.4418719233,0.3158710301,0.3489964306,0.4974533319,0.8739171624,2.4274511337,2.1785066128,0.7725146413,0.6011093259
198,0.8820386756,-4.001435955,-2.9874829057,4,5,-456.0115060391,2.5266718864,1.3092737198,1.0101630688,0.6600605845,4.1640710831,0.4171321094,3.7624602318,4.5902776718
199,2.6303340618,-4.7370221643,-1.9057031499,5,6,-830.0999468132,10,10,10,10,10,26.083776474,18.1206054688,1.1167761087
200,-0.4817389472,2.497034237,-1.5729027684,1,2,-966.8371725047,0.7034454346,0.5366648436,0.3649521172,0.3389118016,0.3725275695,0.5977174044,0.301850915,0.2567654252
201,-0.9474667176,3.0879799296,-2.9691140532,2,3,-943.3891261492,0.5297846794,0.4816346467,0.519400835,0.663513124,1.1901074648,1.1091713905,0.9688073397,1.2013866901
202,-2.0862137406,-2.1786775042,2.8164124574,3,4,-280.9552528151,0.6823814511,0.5070245266,0.4882563055,0.41957587,0.4326976538,0.4717700481,0.6150714755,1.6297912598
203,2.2810901278,2.7353821025,-1.3261611917,4,5,-351.6970452205,3.2226514816,1.8045817614,1.044238925,0.6496033072,0.4238002896,0.3599646688,0.3544894755,0.378603816
204,1.7982813502,1.786048904,-0.6708108214,1,2,-923.7219573969,0.9251706004,0.6876481771,0.5274894834,0.4485276937,0.415984273,0.4120750129,0.4558429718,0.5781961679
205,3.5281216846,-4.063788627,2.3705997067,2,3,-671.0544336006,0.502884984,0.8636122942,2.4887855053,24.1871471405,24.5271835327,29.4013881683,10,10
206,1.7209420716,-4.7582854461,1.8152346178,3,4,-349.3824944899,0.8932935596,0.6454559565,2.2300508022,0.9026219249,10,10,10,10
207,1.668227286,-1.5046141308,-3.088301639,4,5,-275.5592000404,1.396876812,0.931564033,0.7184798121,0.6127023697,0.5914664268,0.6342980862,0.7725352049,1.0556454659
208,3.2634664289,0.4929565405,2.8913652175,1,2,-572.9981010835,0.5398746133,0.5661906004,0.7213084698,2.7805199623,1.6793063879,0.902148962,0.5476093292,0.3979407251
209,4.2403590551,-2.2252691615,-2.8238111742,2,3,-406.714701475,10,10,0.9808005095,0.6275380254,0.4159370661,0.3871192038,0.3662694693,0.3891594112
210,1.6381133835,-4.1309650491,0.3237179757,3,4,-182.8251809273,1.0485697985,0.640542686,0.4224489927,0.3568684161,0.349924624,10,10,10
211,1.0579648536,-3.6396398078,2.450119006,4,5,-726.4744573285,0.6305517554,0.655503571,0.7880839705,2.008387804,1.4213478565,1.0318818092,0.6040519476,0.2719064951
212,3.8990821178,-2.7590328614,0.9431551478,5,6,-123.9021835085,10,10,0.6499115825,0.5351183414,0.5677674413,0.8376481533,4.2176203728,1.4916423559
213,1.0322671689,-0.1153421559,0.4037421299,1,2,-710.4243598158,0.3179538846,0.3306587636,0.3856428266,0.6432878375,2.4078974724,2.140062809,0.9251951575,0.6620460153
214,0.6288732574,-1.7668438075,-0.117832689,2,3,-118.4993298376,1.5832840204,10,0.7877017856,0.6039537787,0.6223440766,0.8806118369,2.8487677574,1.7928737402
215,-0.5967102859,-1.5069672037,1.7221511753,3,4,-841.6667050506,0.5972818136,1.5314335823,1.5365610123,1.2931435108,0.8221156001,0.5079274178,0.4886344373,0.536908567
216,3.363001179,3.5954853048,-2.9384748895,4,5,1300.3733047059,0.6659958959,0.5709712505,0.587846458,0.7553966641,3.5338394642,1.9033526182,0.8914128542,0.5441823006
217,-2.5437315592,-0.0504864554,2.1188053638,1,2,-459.1040477282,0.5838000774,0.4494687915,0.4153703451,0.4312371314,0.5530804396,0.9609544873,2.2376167774,1.4492621422
218,2.7754618619,3.4122528213,1.1024301461,2,3,271.7138885282,0.6217406392,0.7166101336,0.9115254283,1.3962117434,3.0352597237,0.673191905,0.3496769667,0.2858497798
219,2.5224733196,-3.420844107,0.1468834684,3,4,-132.3010312428,1.9176677465,3.0517268181,0.626110673,0.5092083216,0.518422246,0.6622265577,1.1503577232,1.9734376669
220,-1.942056098,-2.2354601172,-1.199998157,4,5,-789.2300367374,0.5165163875,1.493473649,1.2865509987,1.0273805857,0.7551033497,0.5624756217,0.4944485724,3.3211810589
221,-2.5339958663,-3.8047762455,-1.4944480894,1,2,-206.6265020872,1.0898603201,1.3990479708,2.2391645908,0.4489006996,1.756513238,2.2930779457,1.1037573814,0.8479492068
222,4.5850432523,-4.369675125,1.1967023923,2,3,-442.0632248252,10,1.3848209381,1.2029833794,1.3493187428,2.4788703918,8.5694932938,7.4422101974,0.2662983537
223,-1.2917945301,-2.5954202437,-1.3087784416,3,4,-514.4164017993,0.9239255786,0.7830481529,0.6708018184,0.6132135391,0.5824230313,0.6041544676,0.653313756,0.7603470087
224,1.6772384325,3.8243295137,2.962208546,4,5,1678.5349553111,4.5718107224,0.8315120339,0.4644346237,0.3547754288,0.3278049529,0.3646110296,0.5167487264,2.9775772095
225,2.8038091297,3.6378801828,-0.2308567355,5,6,-250.4711635382,0.9383227229,0.649066925,0.5449371934,0.5087301731,0.5498765707,0.6588609815,0.99635005,1.815309763
226,4.3055518736,2.014922529,-0.0264303628,1,2,-800.4361387964,0.3794036508,0.4027883708,0.4689087272,0.6661079526,1.2837295532,2.4672632217,1.0271164179,0.6071594954
227,-0.4550313119,-4.4927727979,-2.669144512,2,3,-404.4324125653,0.659889698,0.4777566195,0.4188660085,0.4320596755,0.5470143557,0.9434882998,1.4525289536,1.7909388542
228,-1.995613992,-3.3728912194,-1.7840957537,3,4,-579.6734009674,0.3818880916,0.4037042558,0.4882552624,0.7081829906,1.0515679121,1.3840322495,0.2665863633,0.5827855468
229,4.5150257155,4.6373009011,0.8478020439,4,5,-800.7845646081,9.8475189209,11.3745546341,16.4286117554,10,10,10,1.6104335785,1.2571561337
230,1.9216580052,4.0700343868,-2.1984726551,1,2,1102.2621908642,0.5987256765,0.5579410195,0.6306176186,1.021615386,2.5913534164,1.3047027588,0.68457973,0.4462507665
231,-0.8374949302,1.6295951795,-0.1434926364,2,3,-426.7374935404,0.4891374111,0.4023147225,0.3784151077,0.3980840445,0.5238544941,1.0747629404,2.8582966328,1.2128626108
232,4.8573394492,3.8853337273,2.0344190033,3,4,522.6648877327,10,10,1.7246352434,1.0486649275,0.8931792378,0.9879414439,1.4285639524,11.5906095505
233,2.4241588447,2.3404848255,-0.6435558528,4,5,-322.6484846638,1.2454321384,0.8822581768,0.7168995142,0.6370438337,0.6364815235,0.6993873715,0.3022991121,0.2604694664
234,1.0633770187,-0.4601698849,-0.5010251618,1,2,-429.1017027407,0.8837459683,1.1515365839,1.4721651077,1.6373208761,0.5693348646,0.7792037129,1.6202398539,0.2507176697
235,3.1140941615,-0.9854026266,0.7233712738,2,3,-578.4537034765,0.3948647976,0.5739666224,1.0647418499,10,10,0.6507863402,0.5559281111,0.5926553011
236,3.2618781958,1.0791355371,-2.4958575114,3,4,-471.8224108059,0.8295433521,3.1215932369,1.843503952,0.7871839404,0.4830578566,0.3920021653,0.3721978366,0.4209985435
237,0.5730966841,4.1084661014,-1.5883612311,4,5,447.8146294824,0.6245177388,0.7346410751,1.0826181173,3.4750461578,1.4965943098,0.5197777748,0.3546687365,0.2879469097
238,0.5631717224,2.0443838306,1.8928401406,5,6,-264.4080133202,0.8569241762,0.7179880738,0.6583910584,0.6268841624,0.6381443739,0.6846356392,0.8224387765,1.1282076836
239,4.9111936709,4.2233812939,1.244696742,1,2,-516.0856978254,12.667681694,14.1414709091,19.3166675568,10,10,1.3536788225,1.1392444372,1.2779928446
240,2.7762830175,-3.1234015647,-1.2387778851,2,3,-579.4395753993,0.6610414982,0.7434315681,0.9602288604,1.4197378159,2.1813855171,0.5193987489,0.3120776415,0.2594330013
241,2.8728305837,-2.3934806006,0.8447134758,3,4,-820.9311052736,1.8621612787,0.7531606555,0.5634931922,0.5350809097,0.6285424829,1.1268283129,3.6741068363,0.7855374813
242,-1.2709086048,0.1729332353,-2.3884438396,4,5,-838.7169235737,0.3556106091,0.4122741222,0.61845541,1.5374934673,3.8621816635,1.0017255545,0.6729820371,0.5369933844
243,4.5273794901,4.2950332342,-2.5333921767,1,2,508.3821142594,0.9629279971,1.0487495661,1.6308532953,10,10,10,10,8.0516748428
244,-2.9759716595,-2.7809036958,3.0802640018,2,3,-993.4692024682,10,10,10,10,0.5058335066,0.3746118248,0.4043908715,0.4874529243
245,1.5101911313,-3.2327447876,-0.1200448732,3,4,-26.8610338823,10,0.5583219528,0.3739386797,0.3191366792,0.326526612,0.3737201393,0.5011405945,0.7572203279
246,1.8213848953,-1.467624955,1.5050794557,4,5,-724.2194053726,0.3049951494,0.3211039603,0.4157766104,2.6287772655,1.6736137867,1.1205207109,0.7942341566,0.645475924
247,-2.4508585397,4.801295327,-0.3488363626,1,2,1922.2558586009,1.9943732023,10,10,10,10,10,10,10
248,4.4791983499,-3.3716867457,1.2978194091,2,3,-883.0314215093,0.7134430408,0.4627750218,0.3895476162,0.4343711436,0.5876292586,3.587230444,10,29.2201595306
249,4.5726578353,4.0440266878,-2.5940328135,3,4,226.4090166719,0.7922696471,0.8794319034,1.2969579697,10,9.9651479721,5.5630187988,4.3106861115,0.2569873631
250,0.1456183479,-2.7817815965,1.1699914192,4,5,-279.687875293,0.8439581394,1.1439406872,3.0181014538,1.0145663023,0.7247465849,0.7115172744,0.996894598,1.373767972
251,3.7027232118,-4.2334437442,2.8154649391,5,6,-501.5105168737,10,10,10,7.1146440506,3.4274363518,2.5217614174,2.2519590855,0.4195147157
252,4.2343675384,-1.0588214879,-2.9583143652,1,2,-817.7773077899,0.376871109,0.4894577265,2.8884644508,1.8633817434,1.1703025103,0.7753639221,0.5996958613,0.5452198386
253,4.7320187128,-3.0459426594,0.0642166748,2,3,-931.4277715267,10,10,10,10,0.505521059,0.4026262164,0.3981941044,0.4366457462
254,-0.5991499421,3.8395083584,0.46420357,3,4,-52.477244655,0.9109726548,0.6487920284,0.5604205132,0.5816122293,0.713580966,1.1273608208,2.0693719387,1.3018167019
255,1.4259878502,-3.2402399103,-2.8945530969,4,5,-409.046935451,1.172093749,2.2539284229,1.5176714659,0.5863472819,0.6516891718,0.8763276935,1.5632036924,2.6106863022
256,-2.3622298689,-0.0541540242,-0.9983288295,1,2,-535.3595187757,0.4988706708,0.378402859,0.3422611356,0.3610555232,0.4647231996,1.3877537251,2.2829370499,29.6022377014
257,4.650774112,3.9387402902,-1.1664997189,2,3,-665.4899020655,10.8294620514,9.6707582474,10.1136369705,12.6276569366,21.0765762329,10,10,10
258,0.2461464038,0.4296048969,-1.4522967769,3,4,-382.6130894189,0.9387325644,1.7230273485,2.1124362946,0.6775575876,0.5204849243,0.4487011731,0.4884060919,0.6022155881
259,4.7822779252,4.5570590574,0.1621497908,4,5,-922.2434362503,10,10,10,10,10,17.7715301514,8.6857595444,6.3850340843
260,2.4196792304,-4.2799388351,2.024107454,1,2,-759.3536829917,0.4488978088,0.7267023325,1.1016082764,1.5136055946,10,25.9860877991,0.3010156453,21.9251060486
261,3.1272957804,-0.431026645,-2.541408732,2,3,-337.0421286155,2.391753912,1.4227211475,0.8279940486,0.56246382,0.4674218595,0.4231397212,0.4447182417,0.5216041207
262,3.6039813372,2.90183366,-2.2857994679,3,4,-744.3502178689,0.3338373005,0.4588916302,4.543571949,1.938352108,1.1663502455,0.8022511601,0.6447128057,0.6105837822
263,-1.6353334438,0.5678856894,-1.9847129053,4,5,-655.8323227898,0.4088972807,0.5515867472,1.0408551693,10,1.2543652058,0.7150079608,0.5565442443,0.5111865997
264,4.4473103181,-0.1081420253,0.6178975748,5,6,-445.7323526295,0.5079283714,0.9560982585,2.9643244743,1.3673295975,0.760473907,0.5882804394,0.5513837934,0.6003905535
265,3.6024542936,2.9358695229,-0.7994718049,1,2,-270.272854184,1.2653049231,0.8181135058,0.642842412,0.6076413393,0.5995724797,0.7056922913,0.9183660746,1.4896451235
266,3.1208371606,-0.5641699463,-2.5692445442,2,3,-318.158959162,2.2883551121,1.3467041254,0.7465499043,0.518263638,0.4002301395,0.3658167124,0.3998602331,0.4747048318
267,-2.2898287655,-3.7530858187,-3.130066853,3,4,-632.1072017003,0.6645472646,10,0.9125628471,0.9823207259,1.1575862169,1.351493597,0.3133217692,0.2646189034
268,3.9371155195,-4.0875021767,-1.4254041331,4,5,-476.7599711011,10,10,10,10,10,20.3837776184,8.2810564041,0.7507949471
269,-0.1180841664,4.0963162908,-1.8950965065,1,2,899.5657105905,0.5868273377,0.6127807498,0.7565462589,1.2243132591,3.7950901985,1.1109628677,0.4989023209,0.3577961624
270,4.9707375899,-4.4638689443,-0.8873949775,2,3,-970.3121835265,10,10,10,17.1936511993,9.9534072876,7.8505368233,2.3171634674,1.609769702
271,-1.6547269782,2.4594722611,-2.9372914793,3,4,-835.6818501336,0.6017972231,0.5526935458,0.5753998756,0.7522578835,1.4191553593,4.6547636986,0.9136033058,0.5064038038
272,4.1290851097,-4.4653618437,1.8752491875,4,5,-464.7739600696,1.0638340712,1.1659235954,1.9220325947,3.338135004,8.0837860107,6.5527176857,6.3127799034,0.2626045346
273,2.1355182003,3.8775298982,-2.0711389505,1,2,328.8479628448,0.4353413582,0.4475824535,0.5731481314,3.3305439949,1.9015532732,1.1043111086,0.7004162669,0.5195929408
274,-0.202372623,-0.6180257159,2.0803953439,2,3,-431.7954256086,2.3983159065,1.7569446564,0.875246942,0.6064764261,0.5353779793,0.5702548027,0.7243650556,1.1214549541
275,4.8410514027,4.1850252445,1.3861914454,3,4,-63.3486070536,10,10,10,10,1.8762162924,1.1892920732,1.0627298355,1.242810607
276,1.0771809031,3.9331044394,0.7802842065,4,5,-258.6256053978,0.5440266132,0.4646109045,0.467428416,0.5471993089,0.8359932899,2.3950297832,2.2172737122,0.79019171
277,3.3870240271,4.8968957006,-1.3394492425,5,6,-48.8993023753,1.5860369205,10,10,10,10,10,10,10
278,-2.8369346727,4.9422525808,0.8848469585,1,2,-578.0489924274,10,10,10,10,10,16.6762866974,11.2572441101,10
279,4.2860146896,1.3726951836,-1.7477291411,2,3,-320.1511324668,10,1.2519607544,0.6969112754,0.541777432,0.5031765699,0.5271151662,0.6539799571,0.9622166157
280,-0.1265818681,-3.6717970208,3.0411397918,3,4,-598.3037182509,1.7718472481,0.5151251554,0.3192684054,0.2732931376,0.2712405026,0.3129843175,0.4393947721,0.4126813114
281,4.0699613372,-2.3088834485,0.2678614452,4,5,-396.686957584,0.7079830766,1.0840574503,2.2567138672,2.6254599094,0.5721159577,0.4363492727,0.4456058741,0.555493772
282,1.8201141689,1.6639336124,-0.1615251049,1,2,-934.527725017,0.692348659,0.5782667398,0.5183272958,0.5131102204,0.5440397263,0.6198669076,0.828907609,0.8506715298
283,3.4978540527,4.6241961673,-0.2966178965,2,3,-469.6069807575,10.0973539352,8.7500047684,8.9200334549,10.7589159012,16.7922878265,10,10,17.5524749756
284,3.3025777698,3.3421322104,2.1243244222,3,4,1142.1220368802,1.3280036449,2.5177578926,0.86571908,0.5087788701,0.4032248259,0.4317415655,0.5702373981,4.2968478203
285,-2.7457412317,4.5977173518,1.6089022098,4,5,264.5823510681,10,10,10,10,10,10,10,0.5322216749
286,-2.6105088402,0.260763387,-2.1500345948,1,2,-392.978092437,0.9291788936,3.2175667286,1.4081326723,0.776491046,0.5976890922,0.5555016994,1.5208474398,1.3081331253
287,3.1428073389,1.2639039792,-1.5044452278,2,3,-330.7942853157,1.9035767317,0.8695030212,0.5872036219,0.4969955683,0.4919428825,0.5549256802,0.683059454,1.025220871
288,-2.0880707229,-1.8454858011,0.6994844784,3,4,-875.7330286857,0.2563044727,0.351359278,2.9473719597,1.5985912085,1.0329924822,0.8165050745,0.7124739885,0.6447100639
289,1.7596620877,0.3131756573,1.2141660584,4,5,-531.655126624,0.6713283658,1.0615727901,2.9089987278,1.4824724197,0.5968446732,0.4160173833,0.4083135426,1.3430416584
